# observed_effect,predicted_effect
4.194909349889999750e-01,4.718601703643798828e-01
5.981591292629999668e-01,5.479897856712341309e-01
8.585749895489999117e-01,8.357955217361450195e-01
7.090139187789999964e-01,5.609062910079956055e-01
4.377602997410000030e-01,4.153489768505096436e-01
1.318258526989999901e-01,2.484038472175598145e-01
1.655777299539999969e-01,3.467777371406555176e-01
4.820402854979999874e-01,4.153489768505096436e-01
1.612426264529999986e-01,1.386706233024597168e-01
4.591261669939999956e-01,5.022082328796386719e-01
4.569586152440000548e-01,4.859745800495147705e-01
2.172893217110000164e-01,2.703318595886230469e-01
2.460867949649999942e-01,3.132188916206359863e-01
1.615522767029999862e-01,4.757453799247741699e-01
5.498536902570000384e-01,4.406739175319671631e-01
4.990710492499999540e-01,5.423490405082702637e-01
8.644583443000001255e-01,6.917161941528320312e-01
4.978324482500000037e-01,5.288128852844238281e-01
7.861168310389999858e-01,7.707282304763793945e-01
3.241186579760000352e-01,6.706421375274658203e-01
4.560296644940000088e-01,5.685583353042602539e-01
6.634953320220000617e-01,6.733088493347167969e-01
9.777903358159999447e-01,8.326638936996459961e-01
7.300701357819999737e-01,6.300905346870422363e-01
7.505070522840000535e-01,7.971071004867553711e-01
8.170818560439999656e-01,8.017385005950927734e-01
8.814891080519999811e-01,7.604002952575683594e-01
9.133830838070000624e-01,8.351441621780395508e-01
1.060776602829999860e+00,9.326676130294799805e-01
6.192153462659999441e-01,7.088443636894226074e-01
9.421805570610000125e-01,8.551892042160034180e-01
9.016163743049999679e-01,8.881998062133789062e-01
8.660065955500000356e-01,8.870376944541931152e-01
1.032288779820000002e+00,9.083631634712219238e-01
8.557881372990000513e-01,8.533224463462829590e-01
8.043861957919999917e-01,8.385303020477294922e-01
8.697223985510000865e-01,8.406666517257690430e-01
7.889036832899999352e-01,8.533224463462829590e-01
8.827277090530000203e-01,8.212752342224121094e-01
1.094838130329999881e+00,9.021691083908081055e-01
8.663162457999999955e-01,8.513219952583312988e-01
8.557881372990000513e-01,8.100732564926147461e-01
8.740575020509999682e-01,8.249601125717163086e-01
9.344393008100000397e-01,8.503219485282897949e-01
5.709099072600000158e-01,7.348386645317077637e-01
9.078093793060000305e-01,8.487402200698852539e-01
7.635123627860000983e-01,8.271757364273071289e-01
8.387573735469999736e-01,8.118021488189697266e-01
8.303968167949999923e-01,7.988975048065185547e-01
8.347319202959999629e-01,8.547263741493225098e-01
8.207976590440000386e-01,8.163172602653503418e-01
5.532598430070000406e-01,7.481470108032226562e-01
2.826255244699999447e-01,3.519925773143768311e-01
6.055907352650000686e-01,5.007916092872619629e-01
2.327718342130000173e-01,3.487739861011505127e-01
4.145365309880000293e-01,4.315975904464721680e-01
1.699128334549999952e-01,3.770850300788879395e-01
6.405812135189999923e-01,5.691391825675964355e-01
9.378454535600000419e-01,8.928985595703125000e-01
8.780829553020000899e-01,7.740466594696044922e-01
9.056418275560000897e-01,8.452408313751220703e-01
6.799067952750000865e-01,7.087239027023315430e-01
8.560977875489999001e-01,8.042864799499511719e-01
8.941847683040000661e-01,8.505458831787109375e-01
9.728359318150000545e-01,8.597772121429443359e-01
8.533109352990000396e-01,7.736442089080810547e-01
8.149143042929999359e-01,8.056383132934570312e-01
8.195590580439999773e-01,8.005400896072387695e-01
8.279196147949999807e-01,7.804849743843078613e-01
8.858242115530000627e-01,8.168967962265014648e-01
8.440214277969999568e-01,7.106065750122070312e-01
9.793385870659999659e-01,6.451997756958007812e-01
2.779807707190000143e-01,4.828214943408966064e-01
1.922076514579999784e-01,3.375434875488281250e-01
7.359534905320000986e-01,7.340173721313476562e-01
5.616203997580000440e-01,4.728388190269470215e-01
5.867020700120000321e-01,5.794813632965087891e-01
5.535694932570000004e-01,7.960571050643920898e-01
6.514189722709999852e-01,7.196083664894104004e-01
3.067782439730000199e-01,2.246416807174682617e-01
5.504729907569999581e-01,5.386750698089599609e-01
6.966279087769999823e-01,6.284410953521728516e-01
8.059344470420000128e-01,8.038876056671142578e-01
4.894718914989999448e-01,5.121284723281860352e-01
1.869435972069999896e-01,4.249290525913238525e-01
6.956989580269999918e-01,5.284816026687622070e-01
1.562882224530000030e-01,6.823959946632385254e-02
6.966279087769999823e-01,4.184398651123046875e-01
4.275418414900000186e-01,5.042030215263366699e-01
4.699639257460000441e-01,4.881745576858520508e-01
1.324451531989999931e-01,2.937764227390289307e-01
4.600551177449999640e-01,4.855767190456390381e-01
2.987273374720000318e-01,4.591233730316162109e-01
1.439022124510000167e-01,2.190295755863189697e-01
7.056077660280000163e-01,5.785281658172607422e-01
8.756057533019999672e-01,8.797475695610046387e-01
9.177181873070000551e-01,7.962642908096313477e-01
9.997755035690000236e-01,8.524671792984008789e-01
4.904008422489999908e-01,6.383809447288513184e-01
8.520723342980000004e-01,8.388003110885620117e-01
5.436606852559999759e-01,5.490756630897521973e-01
4.355927479909999511e-01,4.830253720283508301e-01
9.886280945669999598e-01,9.362957477569580078e-01
8.043861957919999917e-01,6.174490451812744141e-01
4.114400284880000425e-01,4.125571250915527344e-01
8.071730480419999632e-01,6.500780582427978516e-01
2.906764309709999883e-01,4.254086911678314209e-01
6.167381442660000435e-01,6.824070215225219727e-01
4.167040827390000035e-01,4.140246808528900146e-01
9.065707783059999691e-01,7.448789477348327637e-01
8.700320488009999353e-01,6.937793493270874023e-01
8.505240830480000902e-01,6.491439938545227051e-01
8.350415705460000337e-01,7.964006662368774414e-01
8.505240830480000902e-01,7.636959552764892578e-01
8.700320488009999353e-01,8.256419301033020020e-01
7.656799145370000170e-01,7.790148258209228516e-01
1.274907491989999975e-01,4.077778756618499756e-01
8.458793292980000267e-01,7.769374251365661621e-01
8.474275805480000479e-01,8.936089277267456055e-01
8.666258960500000663e-01,8.598539829254150391e-01
8.917075663040000544e-01,8.623769879341125488e-01
7.536035547849999627e-01,7.648181319236755371e-01
9.700490795649999720e-01,8.803743124008178711e-01
8.762250538019999979e-01,8.554119467735290527e-01
8.691030980509999448e-01,7.952462434768676758e-01
8.142950037930000162e-01,7.020142674446105957e-01
7.734211707879998787e-01,7.848477363586425781e-01
9.629271238140000300e-01,7.721538543701171875e-01
8.892303643040000427e-01,7.468071579933166504e-01
7.294508352820000541e-01,7.814632058143615723e-01
7.944773877899999892e-01,8.515511751174926758e-01
7.988124912909999598e-01,7.892024517059326172e-01
8.164625555439999349e-01,7.764067649841308594e-01
8.310161172960000009e-01,8.307242989540100098e-01
8.409249252969999144e-01,7.863832712173461914e-01
6.223118487669999643e-01,7.441854476928710938e-01
8.907786155539999529e-01,8.204889297485351562e-01
6.353171592690000091e-01,7.763011455535888672e-01
9.626174735639999591e-01,8.400701880455017090e-01
9.344393008100000397e-01,8.207227587699890137e-01
7.656799145370000170e-01,6.062392592430114746e-01
8.164625555439999349e-01,7.796165943145751953e-01
3.965768164859999612e-01,6.125653386116027832e-01
1.655777299539999969e-01,1.808967590332031250e-01
3.950285652359999955e-01,4.959528446197509766e-01
4.256839399899999821e-01,7.754013538360595703e-01
2.321525337130000144e-01,7.799332141876220703e-01
8.991391723049999563e-01,8.096646070480346680e-01
4.040084224870000296e-01,6.874788999557495117e-01
8.567170880490000417e-01,8.280422687530517578e-01
9.427998575610000431e-01,7.652886509895324707e-01
3.718047964819999884e-01,4.830704033374786377e-01
7.350245397819999971e-01,7.084479928016662598e-01
2.355586864640000222e-01,5.595178604125976562e-01
9.304138475589999180e-01,6.118648052215576172e-01
2.079998142099999947e-01,6.962112784385681152e-01
2.751939184689999873e-01,5.262653231620788574e-01
3.510582297300000598e-01,5.480070114135742188e-01
8.297775162949999617e-01,6.225470900535583496e-01
5.340615275050000221e-01,7.094460129737854004e-01
9.678815278139999423e-01,8.707307577133178711e-01
7.573193577850000358e-01,8.329318761825561523e-01
7.851878802889999953e-01,8.086656332015991211e-01
9.000681230550000578e-01,8.676652908325195312e-01
8.393766740470000043e-01,8.333016633987426758e-01
7.827106782889999836e-01,7.846118211746215820e-01
7.062270665279999360e-01,5.139200091361999512e-01
7.669185155369999674e-01,7.070984840393066406e-01
8.197216244250001005e-02,3.902810811996459961e-01
6.176670950159999229e-01,5.087430477142333984e-01
7.932387867899999279e-01,7.287790179252624512e-01
7.268265494120000614e-02,2.650433778762817383e-01
6.418198145200000315e-01,5.187801718711853027e-01
6.241697502669999453e-01,7.454799413681030273e-01
7.139683227789999087e-01,6.719621419906616211e-01
7.836396290389999741e-01,7.173122167587280273e-01
7.034402142779999645e-01,6.245530843734741211e-01
7.889036832899999352e-01,7.746971845626831055e-01
8.102695505429999834e-01,7.433763742446899414e-01
4.671770734949999837e-01,5.523824691772460938e-01
1.596943752030000052e-01,3.318089842796325684e-01
4.247549892400000471e-01,4.435845315456390381e-01
4.167040827390000035e-01,6.585979461669921875e-01
4.009119199860000093e-01,4.607506394386291504e-01
1.001633405070000205e+00,8.932008743286132812e-01
8.929461673040000047e-01,8.614109754562377930e-01
8.099599002930000236e-01,8.181767463684082031e-01
7.681571165369999177e-01,8.052387237548828125e-01
8.053151465419999822e-01,8.529191613197326660e-01
7.375017417829999866e-01,7.352427244186401367e-01
7.266639830309999937e-01,7.577568292617797852e-01
7.381210422830000173e-01,8.064064979553222656e-01
4.761569307469999957e-01,6.245892643928527832e-01
8.703416990510000062e-01,8.146347403526306152e-01
7.632027125360000275e-01,7.549812793731689453e-01
9.115251823069999704e-01,8.573278188705444336e-01
8.390670237970000445e-01,8.314263820648193359e-01
3.473424267290000089e-01,4.431309103965759277e-01
8.421635262970000868e-01,7.038988471031188965e-01
6.430584155199999818e-01,5.350182056427001953e-01
9.774806855660000959e-01,8.191775083541870117e-01
9.013067240549998971e-01,7.071772813796997070e-01
1.965427549579999988e-01,5.438315272331237793e-01
6.842418987749999681e-01,6.418077945709228516e-01
3.891452104850000038e-01,3.614468574523925781e-01
2.231726764620000081e-01,5.246697068214416504e-01
6.040424840139999585e-01,5.033702850341796875e-01
2.361779869640000251e-01,3.810766339302062988e-01
7.102525197789999467e-01,7.133517265319824219e-01
9.582823700629999886e-01,7.679138183593750000e-01
6.492514205210000444e-01,7.068485617637634277e-01
7.399789437829999983e-01,6.907713413238525391e-01
7.947870380410000379e-01,6.865906715393066406e-01
7.978835405410000803e-01,6.872842311859130859e-01
2.677623124680000299e-01,3.721766471862792969e-01
5.157921627520000163e-01,6.069791913032531738e-01
7.523649537850000124e-01,5.629104971885681152e-01
9.745467494470000380e-02,2.839162349700927734e-01
6.721655390240000028e-01,5.227550864219665527e-01
4.962841969990000046e-01,4.526250064373016357e-01
3.804750034839999850e-01,5.551109313964843750e-01
-9.374661320040000856e-03,2.904601991176605225e-01
6.650435832729999497e-01,5.214245319366455078e-01
2.590921054670000112e-01,3.862472176551818848e-01
4.040084224870000296e-01,3.529025316238403320e-01
8.424731765469999356e-01,7.774740457534790039e-01
1.358513059500000009e-01,2.460308074951171875e-01
5.069748718820000360e-02,2.036496400833129883e-01
7.576290080349999956e-01,5.560623407363891602e-01
4.907104924990000061e-01,7.539300918579101562e-01
4.077242254869999916e-01,6.057484745979309082e-01
8.050054962919999113e-01,7.611643671989440918e-01
7.257350322810000032e-01,6.940474510192871094e-01
6.232407995170000659e-01,7.350510954856872559e-01
7.350245397819999971e-01,7.241314053535461426e-01
7.433850965330000005e-01,7.450060248374938965e-01
7.774466240379999116e-01,7.433096170425415039e-01
8.969716205550000154e-01,7.813074588775634766e-01
8.793215563020000403e-01,6.914708614349365234e-01
8.372091222959999746e-01,7.570798397064208984e-01
3.101843967240000000e-01,4.122080802917480469e-01
7.015823127779999835e-01,7.586297988891601562e-01
7.300701357819999737e-01,6.802496910095214844e-01
4.052470234870000354e-01,6.295253038406372070e-01
7.966449395410000189e-01,6.845337748527526855e-01
5.836055675110000118e-01,4.811321198940277100e-01
8.111985012929999739e-01,6.775534749031066895e-01
8.198687082940000481e-01,8.435345888137817383e-01
8.777733050520000191e-01,8.682110309600830078e-01
8.585749895489999117e-01,8.755944371223449707e-01
8.415442257969999451e-01,8.358026146888732910e-01
7.817817275390001042e-01,7.978336811065673828e-01
9.418709068109999416e-01,8.709411025047302246e-01
9.564244685630000076e-01,8.850030899047851562e-01
9.189567883079999833e-01,8.470318317413330078e-01
7.477202000339999710e-01,7.745674848556518555e-01
7.839492792890000450e-01,8.239927291870117188e-01
8.576460387989999212e-01,8.470318317413330078e-01
7.492684512839999922e-01,7.263548970222473145e-01
6.260276517670000374e-01,4.930568039417266846e-01
4.427147037420000042e-01,4.316207170486450195e-01
3.242812243570000058e-02,1.948549449443817139e-01
5.411834832559999642e-01,4.721007943153381348e-01
1.773444394559999804e-01,3.966549634933471680e-01
4.419483193730000536e-02,1.517286002635955811e-01
6.334592577679999392e-01,5.066650509834289551e-01
7.706343185369999293e-01,6.675183773040771484e-01
1.714610847049999887e-01,2.261066734790802002e-01
6.083775875150000401e-01,5.802836418151855469e-01
7.848782300390000355e-01,7.939105033874511719e-01
6.712365882740000123e-01,7.970997095108032227e-01
8.245134620450000895e-01,7.895267009735107422e-01
7.226385297810000718e-01,8.484036922454833984e-01
6.148802427660000625e-01,6.422531008720397949e-01
8.409249252969999144e-01,8.396207690238952637e-01
8.266810137950000303e-01,8.387202024459838867e-01
8.303968167949999923e-01,8.263094425201416016e-01
8.725092508009999470e-01,8.642597198486328125e-01
8.909411819350000761e-02,2.551387548446655273e-01
7.724922200370000214e-01,5.966315865516662598e-01
7.263543327810000338e-01,6.472078561782836914e-01
9.573534193129999981e-01,8.656877279281616211e-01
8.226555605440000196e-01,7.669241428375244141e-01
9.993187694499999774e-02,2.832506895065307617e-01
8.303968167949999923e-01,8.279575109481811523e-01
2.324621839630000020e-01,3.368644118309020996e-01
7.111814705290000482e-01,6.517078876495361328e-01
7.907615847900000272e-01,8.014448881149291992e-01
7.824010280390000238e-01,7.789928913116455078e-01
8.746768025519999767e-01,8.646763563156127930e-01
7.362631407819999474e-01,6.883805990219116211e-01
8.944944185539999149e-01,8.659597635269165039e-01
7.988124912909999598e-01,8.617898225784301758e-01
8.238941615449999478e-01,8.141068220138549805e-01
9.657139760640000015e-01,8.918289542198181152e-01
8.817987583020000519e-01,8.907825350761413574e-01
7.845685797889999646e-01,8.437343835830688477e-01
8.601232408000000218e-01,8.695788383483886719e-01
9.158602858069999630e-01,8.907825350761413574e-01
7.765176732879999211e-01,7.924834489822387695e-01
8.972812708050000863e-01,8.154551982879638672e-01
1.144854386969999943e-01,2.432357966899871826e-01
6.833129480249999776e-01,4.744729995727539062e-01
4.046277229869999492e-01,4.751032590866088867e-01
6.895059530259999292e-01,7.689995765686035156e-01
9.762420845649999457e-01,8.199092149734497070e-01
9.071900788059999998e-01,7.820528745651245117e-01
7.771369737880000628e-01,7.476068139076232910e-01
9.443481088109999533e-01,8.547122478485107422e-01
8.474275805480000479e-01,8.195410966873168945e-01
6.672111350230000015e-01,6.523653268814086914e-01
8.152239545430000067e-01,8.829638957977294922e-01
4.095821269879999504e-01,3.378140330314636230e-01
7.464815990340000207e-01,5.486432313919067383e-01
2.463964452149999818e-01,5.029588341712951660e-01
1.060157302329999940e+00,8.964073657989501953e-01
1.184946353089999960e+00,9.893548488616943359e-01
7.474105497840001222e-01,7.942494153976440430e-01
8.997584728049999869e-01,8.321741819381713867e-01
8.954233693040000164e-01,8.435088396072387695e-01
8.554784870489999804e-01,9.041668176651000977e-01
8.384477232969999028e-01,7.443293929100036621e-01
4.612937187449999699e-01,5.920436382293701172e-01
6.195249965160000150e-01,7.867842912673950195e-01
6.093065382650000306e-01,5.912741422653198242e-01
8.133660530429999147e-01,8.330924510955810547e-01
6.430584155199999818e-01,7.829858064651489258e-01
7.052981157780000565e-01,7.013078927993774414e-01
1.925173017079999938e-01,3.355342447757720947e-01
3.055396429730000141e-01,4.074333906173706055e-01
4.405471519919999523e-01,5.240567326545715332e-01
1.569075229530000060e-01,2.182289361953735352e-01
5.503259068880000243e-02,2.506528794765472412e-01
8.328740187959999819e-01,5.524978041648864746e-01
1.971620554580000018e-01,3.767536580562591553e-01
4.293997429899999996e-01,4.355013966560363770e-01
2.392744894640000120e-01,2.603712677955627441e-01
5.820573162609999907e-01,4.859213829040527344e-01
4.061759742369999704e-01,3.891760110855102539e-01
5.808187152610000403e-01,5.648118853569030762e-01
6.975568595270000838e-01,5.445873141288757324e-01
5.843874343930000742e-02,2.531942725181579590e-01
6.864094505259999979e-01,4.826579093933105469e-01
1.689838827039999991e-01,4.200359284877777100e-01
4.984517487499999788e-01,5.333027839660644531e-01
6.811453962749999258e-01,6.515736579895019531e-01
1.185108919480000050e-01,3.341715931892395020e-01
5.709099072600000158e-01,4.948920607566833496e-01
4.201102354890000057e-01,3.842032551765441895e-01
2.110963167100000093e-01,2.777773737907409668e-01
3.343371162269999641e-01,2.797002196311950684e-01
6.176670950159999229e-01,5.889462828636169434e-01
8.155336047930000776e-01,7.279760837554931641e-01
2.120252674599999998e-01,1.210826635360717773e-01
1.199120593289999988e-02,1.468963325023651123e-01
2.042840112090000271e-01,2.389276325702667236e-01
7.210902785299999618e-01,7.022705078125000000e-01
4.040084224870000296e-01,4.514316916465759277e-01
9.211243400579999241e-01,6.784467101097106934e-01
8.108888510430001251e-01,5.896633267402648926e-01
9.437288083110000336e-01,8.059223890304565430e-01
4.064856244870000412e-01,6.480434536933898926e-01
2.135735187109999988e-01,4.454464912414550781e-01
5.483054390070000172e-01,4.683002829551696777e-01
2.501122482160000327e-01,4.643692672252655029e-01
6.266469522669999570e-01,5.687304735183715820e-01
6.896685194069998581e-02,2.041687071323394775e-01
1.027334375819999979e+00,7.764084339141845703e-01
7.622737617860000370e-01,7.350526452064514160e-01
2.507315487160000078e-01,5.339692831039428711e-01
5.111474090020000638e-01,5.843026638031005859e-01
5.309650250040000019e-01,4.532202482223510742e-01
7.932387867899999279e-01,7.108092308044433594e-01
7.935484370399999987e-01,7.267853021621704102e-01
1.364706064500000038e-01,2.219748795032501221e-01
2.937729334720000085e-01,3.049702048301696777e-01
1.491662667020000055e-01,1.419425606727600098e-01
3.854294074840000084e-01,3.324074745178222656e-01
3.981250677359999823e-01,3.180035948753356934e-01
3.668503924820000206e-01,3.926952779293060303e-01
7.049884655279999857e-01,5.975378155708312988e-01
9.938921488179999209e-01,8.867881894111633301e-01
8.461889795479999865e-01,8.575701713562011719e-01
3.721144467319999483e-01,2.588374018669128418e-01
5.291071235040000209e-01,5.270245671272277832e-01
5.424220842560000255e-01,5.985739827156066895e-01
8.610521915500000123e-01,8.799544572830200195e-01
8.486661815479999982e-01,7.762496471405029297e-01
8.926365170540000449e-01,7.665977478027343750e-01
7.560807567849999744e-01,7.122893333435058594e-01
7.870457817890000873e-01,5.719240307807922363e-01
6.947700072770000013e-01,7.074334621429443359e-01
7.684667667869999885e-01,6.921749114990234375e-01
7.003437117780000332e-01,7.368786334991455078e-01
6.950796575269999611e-01,5.734312534332275391e-01
7.532939045350000029e-01,6.929618716239929199e-01
7.607255105360000158e-01,5.645328760147094727e-01
8.759154035519999271e-01,7.357946634292602539e-01
6.628760315220000310e-01,7.381978631019592285e-01
7.932387867899999279e-01,8.346982002258300781e-01
7.898326340400000367e-01,7.773218750953674316e-01
9.966790010680000034e-01,7.813446521759033203e-01
9.332006998100000894e-01,7.090631723403930664e-01
8.994488225550000271e-01,8.209408521652221680e-01
7.972642400409999386e-01,7.457988858222961426e-01
8.170818560439999656e-01,6.865621805191040039e-01
6.625663812719999601e-01,5.437563657760620117e-01
7.142779730289999796e-01,6.724288463592529297e-01
7.724922200370000214e-01,6.917953491210937500e-01
8.827277090530000203e-01,6.746279597282409668e-01
9.294848968089999275e-01,8.559162616729736328e-01
8.434021272970000371e-01,8.564238548278808594e-01
8.573363885490000724e-01,8.440277576446533203e-01
8.585749895489999117e-01,8.474311232566833496e-01
7.381210422830000173e-01,7.550672888755798340e-01
7.966449395410000189e-01,8.343851566314697266e-01
9.211243400579999241e-01,8.899440765380859375e-01
9.105962315560000020e-01,8.364645242691040039e-01
7.232578302809999915e-01,7.517563700675964355e-01
8.276099645450000208e-01,8.270159959793090820e-01
7.721825697869999505e-01,8.162041902542114258e-01
9.245304928080000373e-01,7.553507089614868164e-01
7.709439687870000002e-01,8.194044232368469238e-01
8.291582157950000420e-01,7.342120409011840820e-01
8.214169595440000693e-01,8.022757768630981445e-01
7.758983727880000014e-01,8.007569313049316406e-01
8.189397575439999466e-01,7.776668071746826172e-01
8.177011565440001073e-01,8.146421909332275391e-01
7.969545897910000898e-01,7.329673767089843750e-01
7.771369737880000628e-01,8.233748078346252441e-01
5.910371735130000026e-01,6.855435967445373535e-01
9.796482373160000368e-01,8.711667060852050781e-01
8.164625555439999349e-01,8.291962146759033203e-01
8.867531623029999421e-01,8.263275623321533203e-01
8.198687082940000481e-01,8.705207109451293945e-01
7.824010280390000238e-01,6.449613571166992188e-01
8.093405997930001039e-01,8.036975860595703125e-01
8.009800430410001226e-01,8.142102956771850586e-01
8.870628125530000130e-01,8.601318597793579102e-01
1.105675889080000029e+00,8.897584080696105957e-01
8.932558175539999645e-01,8.811014890670776367e-01
7.851878802889999953e-01,8.499972820281982422e-01
7.693957175369999790e-01,8.222776651382446289e-01
9.356779018100001011e-01,7.538188695907592773e-01
8.031475947920000413e-01,8.517957925796508789e-01
8.037668952920000720e-01,8.750238418579101562e-01
8.595039402990000132e-01,8.093939423561096191e-01
8.288485655449999712e-01,8.600168228149414062e-01
9.883184443170001110e-01,8.825983405113220215e-01
8.223459102940000598e-01,8.561748266220092773e-01
9.796482373160000368e-01,8.370792269706726074e-01
1.032598430070000184e+00,8.335562348365783691e-01
7.204709780300000421e-01,6.753922104835510254e-01
2.916053817209999788e-01,4.603521823883056641e-01
6.495610707710000042e-01,6.111082434654235840e-01
7.433850965330000005e-01,7.640504240989685059e-01
6.408908637690000631e-01,6.267558336257934570e-01
7.347148895319999262e-01,8.528487682342529297e-01
1.327548034500000140e-01,1.415099799633026123e-01
3.433169734779999982e-01,3.524063229560852051e-01
5.142439115019999951e-01,4.618612825870513916e-01
9.694297790649999413e-01,8.245425224304199219e-01
8.455696790479999558e-01,7.246342897415161133e-01
7.938580872900000696e-01,8.111567497253417969e-01
6.542058245210000678e-01,7.179471850395202637e-01
5.839152177619999495e-01,7.233126163482666016e-01
8.204880087939999678e-01,8.046048879623413086e-01
6.043521342640000293e-01,5.766916275024414062e-01
5.656458530089999437e-01,6.592653393745422363e-01
5.801994147610000097e-01,5.853815674781799316e-01
5.442799857560000065e-01,5.130640268325805664e-01
6.452259672700000337e-01,6.320669651031494141e-01
2.241016272119999986e-01,5.097302794456481934e-01
7.059174162779999762e-01,6.279143691062927246e-01
7.508167025340000134e-01,7.691205739974975586e-01
7.732740869189999589e-02,1.736405789852142334e-01
3.671600427319999804e-01,4.140037298202514648e-01
3.454845252290000279e-01,3.811911940574645996e-01
4.326588118719999765e-02,8.678954839706420898e-02
6.308349718990000077e-02,2.720534801483154297e-01
7.848782300390000355e-01,6.174984574317932129e-01
8.626004428000000335e-01,7.757907509803771973e-01
6.148802427660000625e-01,7.917069196701049805e-01
7.777562742879999824e-01,7.836128473281860352e-01
8.610521915500000123e-01,7.780190706253051758e-01
