# observed_effect,predicted_effect
-9.793463283220001092e-02,1.515063941478729248e-01
9.208146898080000753e-01,9.074904918670654297e-01
4.481413243739999774e-02,4.583540558815002441e-01
3.433169734779999982e-01,3.524063229560852051e-01
2.018068092089999876e-01,5.457972288131713867e-01
6.966279087769999823e-01,4.184398651123046875e-01
7.796141757879999634e-01,8.423383235931396484e-01
7.978835405410000803e-01,6.872842311859130859e-01
8.245134620450000895e-01,7.895267009735107422e-01
1.804409419559999950e-01,7.821760177612304688e-01
8.099599002930000236e-01,6.029813885688781738e-01
5.306553747540000421e-01,4.213142693042755127e-01
6.198346467659999748e-01,6.366288065910339355e-01
4.612937187449999699e-01,5.920436382293701172e-01
9.626174735639999591e-01,8.400701880455017090e-01
4.761569307469999957e-01,6.245892643928527832e-01
8.601232408000000218e-01,8.550462722778320312e-01
4.377602997410000030e-01,4.153489768505096436e-01
1.677452817039999933e-01,1.949473321437835693e-01
6.665918345229999709e-01,6.471815109252929688e-01
7.068463670280000777e-01,8.085384964942932129e-01
8.567170880490000417e-01,8.341648578643798828e-01
8.938751180539999952e-01,8.261658549308776855e-01
3.683986437319999863e-01,3.874931335449218750e-01
1.380188576999999972e-01,4.125564694404602051e-01
7.551518060349999839e-01,8.409234881401062012e-01
8.282292650450000515e-01,8.528950214385986328e-01
4.464305067429999996e-01,7.029343843460083008e-01
1.049938844079999933e+00,8.676149845123291016e-01
7.972642400409999386e-01,7.457988858222961426e-01
5.845345182619999802e-01,4.028002023696899414e-01
8.672451965499999860e-01,7.495676875114440918e-01
9.158602858069999630e-01,8.907825350761413574e-01
8.062440972920000837e-01,7.516597509384155273e-01
5.987784297639999753e-01,7.083171606063842773e-01
8.570267382990000016e-01,7.637398242950439453e-01
6.452259672700000337e-01,5.322666168212890625e-01
5.801994147610000097e-01,5.697554349899291992e-01
7.251157317810000835e-01,5.975553393363952637e-01
4.551007137439999628e-01,6.520357131958007812e-01
4.256839399899999821e-01,7.754013538360595703e-01
8.062440972920000837e-01,7.625578641891479492e-01
8.892303643040000427e-01,6.871664524078369141e-01
8.697223985510000865e-01,8.701989650726318359e-01
8.235845112940000101e-01,6.648721098899841309e-01
7.551518060349999839e-01,7.829631567001342773e-01
8.756057533019999672e-01,8.565071821212768555e-01
5.052640542509999610e-01,6.332389712333679199e-01
1.439022124510000167e-01,2.190295755863189697e-01
1.714610847049999887e-01,2.261066734790802002e-01
7.176841257800000706e-01,6.587502360343933105e-01
6.684497360230000629e-01,6.300704479217529297e-01
4.894718914989999448e-01,7.735379934310913086e-01
2.079998142099999947e-01,6.962112784385681152e-01
4.823499357480000027e-01,5.528283119201660156e-01
7.607255105360000158e-01,8.143864870071411133e-01
9.310331480589999487e-01,7.919417619705200195e-01
5.600721485080000228e-01,6.555278301239013672e-01
7.820913777889999530e-01,8.707710504531860352e-01
8.022186440420000508e-01,8.500341773033142090e-01
8.127467525429999951e-01,7.602514028549194336e-01
3.207125052249999997e-01,5.387389659881591797e-01
7.025112635279999740e-01,5.975348353385925293e-01
6.281952035180000671e-01,4.978258013725280762e-01
7.619641115360000772e-01,5.908724069595336914e-01
5.383966310050000148e-01,5.674550533294677734e-01
6.610181300220000500e-01,7.043224573135375977e-01
1.971620554580000018e-01,3.767536580562591553e-01
6.721655390240000028e-01,5.227550864219665527e-01
7.350245397819999971e-01,7.084479928016662598e-01
3.848101069839999777e-01,6.973389387130737305e-01
8.808698075519999504e-01,7.671080827713012695e-01
5.331325767550000316e-01,4.066615402698516846e-01
4.978324482500000037e-01,5.288128852844238281e-01
5.860827695120000014e-01,5.775564908981323242e-01
1.075260493269999951e-02,6.258192062377929688e-01
1.652680797040000094e-01,2.835271656513214111e-01
8.514530337980000807e-01,7.900235056877136230e-01
8.681741473010000654e-01,8.331398963928222656e-01
4.715121769960000098e-01,4.031102657318115234e-01
7.454055644149999715e-02,3.680799603462219238e-01
9.245304928080000373e-01,7.553507089614868164e-01
9.118348325570000412e-01,7.943954467773437500e-01
5.801994147610000097e-01,6.880378723144531250e-01
9.034742758050000599e-01,6.042839288711547852e-01
7.213999287800000326e-01,8.074055314064025879e-01
7.768273235379999919e-01,6.603521108627319336e-01
5.495440400069999676e-01,7.233223915100097656e-01
8.087212992919999843e-01,8.132573366165161133e-01
7.879747325399999447e-01,8.372513055801391602e-01
9.016163743049999679e-01,6.006045341491699219e-01
4.318769449909999891e-01,2.544354796409606934e-01
8.183204570440000269e-01,3.874270319938659668e-01
7.687764170370000594e-01,7.923375368118286133e-01
9.694297790649999413e-01,8.245425224304199219e-01
5.897985725119999634e-01,4.357863366603851318e-01
9.452770595610000548e-01,9.077603816986083984e-01
7.514360030350000219e-01,5.986497402191162109e-01
8.684837975509999142e-01,9.246674776077270508e-01
5.126956602519999739e-01,3.519537448883056641e-01
6.390329622689999711e-01,6.745535731315612793e-01
1.020212420070000237e+00,8.689280748367309570e-01
6.151898930160000223e-01,7.016481161117553711e-01
9.669525770640000628e-01,8.318397998809814453e-01
5.532598430070000406e-01,7.481470108032226562e-01
6.669014847730000417e-01,7.436195611953735352e-01
5.170307637520000776e-01,4.377160668373107910e-01
8.037668952920000720e-01,8.519034385681152344e-01
1.085548622829999976e+00,8.050632476806640625e-01
8.421635262970000868e-01,8.499344587326049805e-01
9.966790010680000034e-01,7.813446521759033203e-01
9.198857390579999738e-01,8.261736631393432617e-01
7.387403427830000480e-01,7.715910077095031738e-01
8.362801715459999841e-01,5.561210513114929199e-01
7.124200715289999986e-01,7.645698785781860352e-01
5.944433262630000048e-01,6.983189582824707031e-01
9.003777733050000176e-01,8.811408281326293945e-01
1.010922912570000110e+00,7.392901778221130371e-01
9.214339903079999949e-01,8.524355292320251465e-01
8.118178017930000046e-01,6.310034990310668945e-01
8.288485655449999712e-01,7.270740270614624023e-01
8.390670237970000445e-01,8.598262667655944824e-01
7.440043970340000090e-01,4.443457722663879395e-01
8.043861957919999917e-01,8.385303020477294922e-01
8.031475947920000413e-01,8.517957925796508789e-01
1.191301924479999941e-01,2.819554209709167480e-01
9.683537444460001142e-02,4.734976291656494141e-01
-1.660576878420000069e-01,5.964257717132568359e-01
8.876821130529999326e-01,7.458662390708923340e-01
2.668333617179999839e-01,5.504481196403503418e-01
7.901422842899998855e-01,8.507381677627563477e-01
6.055907352650000686e-01,8.402976393699645996e-01
8.660065955500000356e-01,8.870376944541931152e-01
1.029501927570000142e+00,9.134900569915771484e-01
9.034742758050000599e-01,7.733815908432006836e-01
8.000510922910000211e-01,7.632151842117309570e-01
7.381210422830000173e-01,7.921194434165954590e-01
8.530012850489999687e-01,6.124811172485351562e-01
2.541377014660000100e-01,6.628252267837524414e-01
6.195249965160000150e-01,7.867842912673950195e-01
7.000340615279999623e-01,7.821848988533020020e-01
5.340615275050000221e-01,5.892744660377502441e-01
8.941847683040000661e-01,8.896195888519287109e-01
6.799067952750000865e-01,7.003612518310546875e-01
7.365727910330001071e-01,5.730053186416625977e-01
8.325643685460000221e-01,6.400890350341796875e-01
6.873384012759999884e-01,6.788793802261352539e-01
5.353001285049999725e-01,1.284039914608001709e-01
7.765176732879999211e-01,6.522430777549743652e-01
7.347148895319999262e-01,8.528487682342529297e-01
7.077753177789999350e-01,7.819288372993469238e-01
1.494759169519999931e-01,3.342120051383972168e-01
5.467571877560000182e-01,4.130020737648010254e-01
9.229822415580000161e-01,9.300671815872192383e-01
3.485810277290000148e-01,5.097916722297668457e-01
5.860827695120000014e-01,6.049005985260009766e-01
8.938751180539999952e-01,8.924484252929687500e-01
7.294508352820000541e-01,6.960787177085876465e-01
7.022016132780000142e-01,3.877191543579101562e-01
8.728189010510000179e-01,8.005400896072387695e-01
7.508167025340000134e-01,5.840604305267333984e-01
7.387403427830000480e-01,8.234753012657165527e-01
1.129371874470000009e-01,3.304829001426696777e-01
3.668503924820000206e-01,3.926952779293060303e-01
2.361779869640000251e-01,3.810766339302062988e-01
7.051510319089999979e-02,3.429685831069946289e-01
8.288485655449999712e-01,6.542896032333374023e-01
8.155336047930000776e-01,7.279760837554931641e-01
9.288655963090000078e-01,8.754875659942626953e-01
8.644583443000001255e-01,6.030554175376892090e-01
6.430584155199999818e-01,7.829858064651489258e-01
1.973246218399999849e-02,1.499466300010681152e-01
-8.461967208039998523e-02,2.847682237625122070e-01
8.960426698039999360e-01,8.775060772895812988e-01
1.733189862049999697e-01,6.638330817222595215e-01
2.172893217110000164e-01,2.703318595886230469e-01
7.858071807889999150e-01,7.205474376678466797e-01
4.820402854979999874e-01,4.153489768505096436e-01
7.662992150370000477e-01,8.354972600936889648e-01
8.560977875489999001e-01,8.554282188415527344e-01
6.415101642689999828e-01,8.004192113876342773e-01
3.185449534750000034e-01,2.525813281536102295e-01
6.823839972750000982e-01,7.890726327896118164e-01
1.193926210349999906e+00,8.754435777664184570e-01
8.025282942919998996e-01,7.993171215057373047e-01
6.161188437660000128e-01,5.646028518676757812e-01
7.158262242799999786e-01,8.179810643196105957e-01
7.551518060349999839e-01,7.112231850624084473e-01
8.988295220550001074e-01,7.562844753265380859e-01
6.864094505259999979e-01,4.826579093933105469e-01
9.929631980679999304e-01,8.665354251861572266e-01
3.637538899810000004e-01,5.981149673461914062e-01
6.659725340230000512e-01,7.473497390747070312e-01
7.536035547849999627e-01,8.045231103897094727e-01
6.198346467659999748e-01,6.504366993904113770e-01
7.390499930329998968e-01,7.682934999465942383e-01
9.745467494470000380e-02,1.419348716735839844e-01
5.535694932570000004e-01,7.960571050643920898e-01
5.136246110019999644e-01,7.018670439720153809e-01
4.919490934990000119e-01,4.201588630676269531e-01
7.223288795310000010e-01,7.965477705001831055e-01
7.610351607860000867e-01,7.464843988418579102e-01
8.740575020509999682e-01,8.049030900001525879e-01
2.321525337130000144e-01,7.799332141876220703e-01
5.603817987579999826e-01,4.154787659645080566e-01
9.796482373160000368e-01,8.370792269706726074e-01
8.564074377989999709e-01,8.993806838989257812e-01
8.951137190539999455e-01,7.636026144027709961e-01
5.368483797549999936e-01,4.784983992576599121e-01
7.774466240379999116e-01,8.211684226989746094e-01
5.034061527500000022e-01,3.643434643745422363e-01
7.486491507839999615e-01,8.575534224510192871e-01
8.235845112940000101e-01,7.788362503051757812e-01
8.316354177959999205e-01,7.539415359497070312e-01
-2.052207032160000000e-02,1.628284156322479248e-01
8.009800430410001226e-01,7.963954210281372070e-01
8.303968167949999923e-01,8.279575109481811523e-01
9.157132019380000154e-02,3.070504963397979736e-01
1.018354518570000034e+00,8.247290849685668945e-01
7.662992150370000477e-01,9.263041019439697266e-01
5.095991577509999537e-01,3.891797959804534912e-01
9.149313350570000836e-01,8.332948684692382812e-01
8.790119060519999694e-01,6.472639441490173340e-01
8.173915062940000364e-01,9.434015750885009766e-01
7.684667667869999885e-01,5.590156316757202148e-01
8.133660530429999147e-01,7.420000433921813965e-01
4.114400284880000425e-01,2.835896015167236328e-01
8.502144327980000194e-01,8.368052244186401367e-01
8.923268668039999740e-01,9.145382642745971680e-01
2.996562882220000223e-01,2.221558988094329834e-01
7.799238260380000343e-01,7.519969344139099121e-01
7.817817275390001042e-01,7.608504295349121094e-01
9.270076948090000268e-01,7.186511754989624023e-01
8.149143042929999359e-01,7.542045712471008301e-01
6.650435832729999497e-01,7.105091214179992676e-01
8.520723342980000004e-01,8.388003110885620117e-01
8.468082800480000172e-01,9.085687994956970215e-01
9.044032265559999173e-01,8.057582378387451172e-01
8.492854820479999178e-01,7.214796543121337891e-01
8.229652107939999794e-01,7.813358306884765625e-01
1.377092074499999819e-01,4.535183608531951904e-01
8.554784870489999804e-01,9.041668176651000977e-01
6.603988295220000193e-01,5.545294880867004395e-01
8.505240830480000902e-01,7.620763778686523438e-01
6.346978587689999785e-01,5.798703432083129883e-01
1.243942466980000050e-01,4.976068735122680664e-01
4.551007137439999628e-01,4.775635302066802979e-01
8.477372307979998967e-01,6.012531518936157227e-01
6.408908637690000631e-01,6.267558336257934570e-01
4.721314774959999849e-01,6.989567875862121582e-01
8.142950037930000162e-01,7.324396967887878418e-01
8.932558175539999645e-01,8.811014890670776367e-01
8.576460387989999212e-01,8.470318317413330078e-01
4.910201427489999659e-01,3.991469144821166992e-01
8.684837975509999142e-01,7.738107442855834961e-01
9.985369025689999622e-01,8.776386976242065430e-01
3.630649181750000148e-03,3.163103461265563965e-01
2.278174302129999940e-01,2.973443269729614258e-01
3.241186579760000352e-01,6.706421375274658203e-01
6.597795290219999886e-01,7.304990291595458984e-01
8.347319202959999629e-01,4.714780747890472412e-01
7.065367167780000068e-01,8.780741691589355469e-01
7.049884655279999857e-01,5.975378155708312988e-01
8.626004428000000335e-01,7.306956052780151367e-01
7.238771307809999112e-01,7.017862796783447266e-01
6.560637260210000488e-01,7.600347995758056641e-01
7.932387867899999279e-01,7.108092308044433594e-01
6.489417702699999957e-01,2.421630620956420898e-01
8.378284227959998942e-01,8.795680999755859375e-01
7.647509637860000486e-01,7.292197346687316895e-01
6.241697502669999453e-01,7.454799413681030273e-01
7.625834120359999968e-01,6.498131752014160156e-01
9.672622273140000226e-01,6.811111569404602051e-01
6.638049822729999994e-01,5.603709816932678223e-01
8.331836690459999417e-01,7.850371599197387695e-01
8.517626840479999295e-01,8.613873124122619629e-01
1.007826410070000067e+00,8.517619967460632324e-01
3.200932047250000245e-01,7.508157491683959961e-01
4.852993543790000419e-02,3.426383137702941895e-01
8.291582157950000420e-01,8.147782683372497559e-01
3.495099784790000053e-01,5.142682194709777832e-01
7.139683227789999087e-01,5.004337430000305176e-01
1.513338184520000018e-01,7.697699069976806641e-01
6.870287510259999175e-01,7.271734476089477539e-01
7.839492792890000450e-01,8.356826305389404297e-01
7.994317917910001015e-01,6.904160976409912109e-01
8.260617132949999997e-01,5.658389925956726074e-01
4.061759742369999704e-01,5.496954917907714844e-01
7.424561457830000100e-01,6.765964627265930176e-01
8.192494077940000174e-01,8.107737302780151367e-01
8.458793292980000267e-01,8.674548864364624023e-01
6.823839972750000982e-01,7.457068562507629395e-01
4.543343293750000400e-02,2.286854088306427002e-01
9.282462958089999772e-01,8.790439367294311523e-01
8.437117775469999970e-01,8.346002101898193359e-01
4.337348464909999701e-01,6.709336638450622559e-01
5.306553747540000421e-01,7.474167346954345703e-01
5.743160600100000179e-01,5.049096345901489258e-01
8.691030980509999448e-01,7.952462434768676758e-01
7.279025840309999440e-01,7.951253652572631836e-01
8.177011565440001073e-01,8.146421909332275391e-01
4.030794717369999836e-01,6.079140305519104004e-01
7.625834120359999968e-01,7.829118967056274414e-01
8.440214277969999568e-01,7.106065750122070312e-01
7.666088652869998965e-01,7.600331306457519531e-01
1.699128334549999952e-01,3.770850300788879395e-01
9.421805570610000125e-01,8.551892042160034180e-01
8.886110638030000342e-01,8.685076236724853516e-01
8.694127483010000157e-01,8.754458427429199219e-01
1.615522767029999862e-01,4.757453799247741699e-01
9.013067240549998971e-01,8.676454424858093262e-01
8.022186440420000508e-01,7.835742235183715820e-01
8.483565312980000384e-01,8.826959729194641113e-01
3.965768164859999612e-01,6.125653386116027832e-01
8.167722057940000058e-01,8.824361562728881836e-01
9.437288083110000336e-01,9.540621042251586914e-01
8.390670237970000445e-01,7.586358785629272461e-01
4.368313489909999570e-01,5.469268560409545898e-01
8.226555605440000196e-01,7.669241428375244141e-01
1.541206707020000011e-01,2.973540425300598145e-01
8.635293935500000240e-01,8.363910317420959473e-01
6.882673520259999789e-01,6.413942575454711914e-01
7.985028410409999999e-01,1.112530231475830078e+00
7.641316632860000180e-01,7.759903669357299805e-01
8.229652107939999794e-01,7.217511534690856934e-01
7.842589295389998938e-01,6.956033110618591309e-01
6.752620415240000451e-01,6.919882297515869141e-01
9.629271238140000300e-01,7.721538543701171875e-01
8.852049110529999210e-01,6.122921109199523926e-01
8.136757032929999855e-01,7.689003944396972656e-01
9.762420845649999457e-01,8.199092149734497070e-01
5.340615275050000221e-01,7.094460129737854004e-01
4.520042112430000536e-01,4.915754199028015137e-01
2.507315487160000078e-01,5.339692831039428711e-01
3.993636687359999882e-01,6.472370028495788574e-01
7.895229837899999659e-01,7.305748462677001953e-01
3.265958599759999914e-01,5.650568008422851562e-01
-1.849463530940000100e-01,2.845169901847839355e-01
7.560807567849999744e-01,8.678215742111206055e-01
1.649584294539999940e-01,4.210854172706604004e-01
9.514700645620000063e-01,8.190976381301879883e-01
6.619470807720000405e-01,3.246682882308959961e-01
9.598306213130000097e-01,8.791408538818359375e-01
1.049319543580000014e+00,9.104145765304565430e-01
9.183374878079999526e-01,8.516845107078552246e-01
9.824350895660000083e-01,8.486973643302917480e-01
8.273003142949999500e-01,7.839937210083007812e-01
8.050054962919999113e-01,7.611643671989440918e-01
1.036933533570000066e+00,7.432471513748168945e-01
1.011851863319999989e+00,7.989495396614074707e-01
3.888355602350000439e-01,3.623492419719696045e-01
-1.193005000850000108e-01,2.804250121116638184e-01
4.052470234870000354e-01,5.882297754287719727e-01
7.690860672870000192e-01,5.194840431213378906e-01
1.005511774450000007e-01,2.956966161727905273e-01
8.149143042929999359e-01,5.069957375526428223e-01
4.897815417490000156e-01,6.468063592910766602e-01
6.009459815140000272e-01,5.053728818893432617e-01
6.176670950159999229e-01,5.087430477142333984e-01
8.700320488009999353e-01,6.937793493270874023e-01
8.474275805480000479e-01,8.936089277267456055e-01
8.607425412999999415e-01,8.812112212181091309e-01
8.455696790479999558e-01,7.246342897415161133e-01
7.706343185369999293e-01,7.312583923339843750e-01
6.600891792719999485e-01,6.906240582466125488e-01
8.723621669320000271e-02,5.884237289428710938e-01
8.731285513009999777e-01,7.828865051269531250e-01
7.020545294089998445e-02,3.157129883766174316e-01
1.968524052079999864e-01,4.042800366878509521e-01
7.882843827900000155e-01,8.129163384437561035e-01
9.019260245550000388e-01,8.561066985130310059e-01
7.641316632860000180e-01,7.182358503341674805e-01
7.257350322810000032e-01,7.066411375999450684e-01
4.132979299880000235e-01,3.533265590667724609e-01
7.111814705290000482e-01,7.045009136199951172e-01
8.505240830480000902e-01,8.174560070037841797e-01
1.004729907570000247e+00,8.589284420013427734e-01
5.718388580100001173e-01,7.231897711753845215e-01
8.725092508009999470e-01,7.025540471076965332e-01
8.963523200540000069e-01,8.451191186904907227e-01
4.712025267459999944e-01,5.388433337211608887e-01
5.817476660110000308e-01,4.887019991874694824e-01
8.455696790479999558e-01,6.167507767677307129e-01
8.331836690459999417e-01,6.543719768524169922e-01
8.824180588029999495e-01,8.304082155227661133e-01
7.842589295389998938e-01,8.496909141540527344e-01
-4.729907569399999581e-03,3.294774293899536133e-01
5.503259068880000243e-02,2.506528794765472412e-01
4.544814132439999876e-01,3.501604795455932617e-01
6.040424840139999585e-01,5.691204071044921875e-01
1.377092074499999819e-01,7.567851543426513672e-01
8.170818560439999656e-01,6.865621805191040039e-01
4.780148322469999767e-01,5.906524658203125000e-01
8.434021272970000371e-01,7.856476306915283203e-01
7.706343185369999293e-01,8.930317163467407227e-01
8.303968167949999923e-01,8.726063966751098633e-01
7.080849680290000059e-01,6.427900195121765137e-01
9.170988868070000244e-01,8.197441101074218750e-01
8.381380730459999651e-01,7.393993735313415527e-01
1.559785722030000155e-01,2.006052434444427490e-01
8.331836690459999417e-01,8.594387769699096680e-01
2.522797999659999735e-01,4.048713445663452148e-01
7.867361315390000165e-01,8.277670145034790039e-01
8.650776448000000451e-01,8.205747008323669434e-01
5.213658672529999372e-01,5.793156027793884277e-01
3.055396429730000141e-01,4.074333906173706055e-01
4.077242254869999916e-01,6.057484745979309082e-01
1.962331047080000113e-01,3.560783267021179199e-01
9.350586013099999594e-01,8.253312706947326660e-01
3.924042793660000028e-02,4.173523187637329102e-02
