# observed_effect,predicted_effect
-2.690245112490000090e-02,3.686744272708892822e-01
1.865377280990000164e-01,4.401540458202362061e-01
2.363182010740000061e-01,2.465339899063110352e-01
8.222662859079999942e-01,5.789268016815185547e-01
8.649598214190000744e-01,3.413935899734497070e-01
3.404524780979999998e-01,3.081418871879577637e-01
1.742722005039999966e-01,3.998892605304718018e-01
2.000109850519999899e-01,3.063790202140808105e-01
8.204717016539999630e-01,5.857339501380920410e-01
3.316451828489999643e-01,3.793784677982330322e-01
2.199968243629999709e-01,2.875922918319702148e-01
6.209077775100000363e-01,4.695976674556732178e-01
5.227225954599999946e-01,3.908679187297821045e-01
1.531643781530000192e-01,3.175473511219024658e-01
6.137418006059999209e-01,5.290355682373046875e-01
6.258367022460000761e-01,4.800754487514495850e-01
2.522888316710000245e-01,3.656551241874694824e-01
8.051750822700000088e-01,4.853906631469726562e-01
8.608469894970000036e-01,5.623439550399780273e-01
3.079872421970000218e-01,4.981716871261596680e-01
6.117673049740000035e-01,5.028745532035827637e-01
6.265049104850000106e-01,5.192662477493286133e-01
4.657644903920000190e-01,4.177633225917816162e-01
9.692570571170000537e-01,4.447700083255767822e-01
1.511706414890000016e-01,4.536680579185485840e-01
5.332128443789999617e-01,3.303388655185699463e-01
5.449649502550000246e-01,5.313802361488342285e-01
7.306575412619999987e-01,5.227538347244262695e-01
3.398106373950000036e-01,4.039802253246307373e-01
4.415033503210000210e-01,3.098093867301940918e-01
5.252845656050000311e-01,4.351307153701782227e-01
8.374363635370000170e-01,4.558081030845642090e-01
5.588867205520000603e-01,5.564814209938049316e-01
5.694550180640000070e-01,5.301331877708435059e-01
1.789275460250000114e-04,2.146285176277160645e-01
4.974591540969999781e-01,5.377858281135559082e-01
1.387114401920000184e-01,2.731978893280029297e-01
7.992411262590000121e-01,5.627631545066833496e-01
3.495689975519999937e-01,4.801865816116333008e-01
2.471982646429999875e-01,2.522053420543670654e-01
8.571417197560000645e-01,5.624220967292785645e-01
1.854941927859999895e-01,3.914205133914947510e-01
6.345775811639999819e-01,4.853643774986267090e-01
2.866077229149999739e-01,3.562321662902832031e-01
1.156629208779999862e+00,6.364985704421997070e-01
8.326690700259999911e-01,4.695218205451965332e-01
5.238468132429999757e-01,4.759401082992553711e-01
1.240093030059999935e-01,2.653238773345947266e-01
1.179245460369999998e+00,5.979646444320678711e-01
-6.610520741360000063e-02,3.285213112831115723e-01
7.024275347699999728e-01,4.768236875534057617e-01
7.831083576559999537e-01,4.507742226123809814e-01
2.245919066039999967e-01,4.755470454692840576e-01
3.967649362250000311e-01,3.489208221435546875e-01
7.748140798559999265e-01,5.721597671508789062e-01
3.127323936129999815e-01,4.070961773395538330e-01
2.156059825780000105e-01,2.833310961723327637e-01
1.484098127510000142e-01,3.895746469497680664e-01
2.478786167969999898e-01,3.026850223541259766e-01
1.660565935609999988e-01,2.995054721832275391e-01
2.474060075120000091e-01,4.635181725025177002e-01
1.008694470410000044e+00,3.956030607223510742e-01
1.430169693170000034e-01,3.426124453544616699e-01
5.799315903859999510e-01,2.877022027969360352e-01
2.736854940640000011e-01,4.213127791881561279e-01
4.202075029980000265e-01,3.183813095092773438e-01
8.902788566360000932e-02,2.757864594459533691e-01
2.682174356950000060e-01,3.631839752197265625e-01
6.073073541529999675e-01,4.202459752559661865e-01
5.162420800140000293e-02,4.444099962711334229e-01
1.778320484149999992e-01,2.409925162792205811e-01
1.247919052730000061e-01,2.976732552051544189e-01
-1.391202122749999881e-01,4.232787191867828369e-01
8.140360451950000575e-01,5.421328544616699219e-01
1.028116169119999979e-01,4.276431500911712646e-01
3.449660816099999749e-01,3.989638686180114746e-01
-2.696513142809999625e-02,2.181680500507354736e-01
8.171768274619999051e-02,4.560007750988006592e-01
2.306648807039999860e-01,3.958075046539306641e-01
1.470462841580000013e-01,3.718621134757995605e-01
8.683244764200000188e-02,3.554012775421142578e-01
1.078110749259999918e-01,3.366037011146545410e-01
2.204060167080000021e-01,3.422174751758575439e-01
2.872919784699999868e-01,3.013162910938262939e-01
1.398264832159999971e-01,4.264091551303863525e-01
5.052296853509999908e-01,3.581722378730773926e-01
1.852168345760000223e-01,3.424509763717651367e-01
1.296981228880000059e-01,3.039502501487731934e-01
2.119744204520000175e-01,4.989783763885498047e-01
4.449531033510000233e-01,2.870178818702697754e-01
9.766934107039999535e-01,4.972102940082550049e-01
4.096267136919999885e-01,4.819296300411224365e-01
1.481975042919999874e-01,3.846055865287780762e-01
3.128334622599999726e-01,3.642753958702087402e-01
2.392196915659999812e-01,4.008975327014923096e-01
4.548415945139999694e-01,4.359372556209564209e-01
2.540921750800000378e-01,2.522934973239898682e-01
2.246426727409999713e-01,4.105481505393981934e-01
9.168075913130000476e-01,6.525282263755798340e-01
-1.984143514620000104e-01,2.615252733230590820e-01
4.808969230380000237e-01,5.362012386322021484e-01
8.146579120939999585e-01,4.535718262195587158e-01
4.091237884619999821e-01,4.417259693145751953e-01
5.515744737219999694e-01,3.932144045829772949e-01
3.630687662240000280e-01,3.981899023056030273e-01
1.376476807299999994e-01,3.303052484989166260e-01
5.975732685360000129e-01,6.019955873489379883e-01
3.795279570000000269e-01,3.145213127136230469e-01
6.108276292880000513e-01,4.789914488792419434e-01
3.715840308910000056e-01,3.660750389099121094e-01
8.443326948350000638e-01,4.926235377788543701e-01
7.571397892250000261e-01,4.149503707885742188e-01
3.598807631740000290e-02,2.594584822654724121e-01
8.600435507150000491e-01,4.453973472118377686e-01
8.997094650799998261e-01,5.386135578155517578e-01
5.602263410710000002e-01,3.862966299057006836e-01
6.395089635089999947e-01,4.899183809757232666e-01
8.166100662219999418e-01,6.362944245338439941e-01
1.019675116789999919e-01,2.871000170707702637e-01
2.126397716829999951e-01,4.079084396362304688e-01
1.602667381790000012e-01,2.348918318748474121e-01
1.993384123250000195e-01,3.893947303295135498e-01
1.646041387010000190e-01,2.878097891807556152e-01
5.320653132529999940e-01,5.054275393486022949e-01
4.806630946959999928e-01,3.409442901611328125e-01
5.553255852750000887e-01,4.476681947708129883e-01
3.859975571490000257e-01,4.154088795185089111e-01
5.416133630610000527e-01,3.922499418258666992e-01
9.846092236819999899e-01,5.782087445259094238e-01
1.700419580070000047e-01,4.142637252807617188e-01
4.924392627290000157e-01,4.576548337936401367e-01
6.334093810040000161e-01,4.035305082798004150e-01
1.306435772950000074e-01,3.607965707778930664e-01
2.662206218579999950e-01,3.068715929985046387e-01
3.403972727080000205e-01,5.159092545509338379e-01
1.046392981890000018e-01,3.672923445701599121e-01
-2.352867031680000096e-02,3.835206329822540283e-01
2.314280352239999894e-01,3.567252159118652344e-01
8.191128489460000051e-01,5.527722835540771484e-01
1.177577673220000093e-01,3.701050877571105957e-01
1.434528125329999904e-01,4.382730722427368164e-01
3.887893893839999837e-01,4.008560180664062500e-01
5.016553906880000246e-01,4.662062525749206543e-01
6.109657630639999670e-01,5.184707641601562500e-01
1.965176797040000256e-01,3.512142300605773926e-01
7.264984697169999395e-01,4.124972820281982422e-01
1.238318691980000025e-01,4.215627908706665039e-01
7.349369196269999183e-01,5.751312375068664551e-01
3.324525491240000186e-01,4.125450253486633301e-01
3.017192432249999889e-01,4.321868121623992920e-01
2.610918545639999699e-01,4.927631616592407227e-01
5.708193358199999956e-01,3.561529517173767090e-01
4.578144810470000103e-01,4.212490916252136230e-01
2.135228267379999934e-01,4.194750189781188965e-01
1.665752606400000002e-01,3.783724308013916016e-01
7.130254243510000256e-01,4.435476362705230713e-01
1.146041175020000025e-01,1.775862872600555420e-01
5.216102137420000062e-01,5.037240982055664062e-01
9.261252769089999282e-01,3.935189247131347656e-01
8.388104154389999789e-02,3.344164788722991943e-01
2.636148278150000079e-01,4.503365755081176758e-01
1.236315689959999881e-01,2.962283194065093994e-01
2.401092688109999762e-01,3.985325694084167480e-01
1.835494112730000071e-01,3.344590663909912109e-01
5.196938302279999755e-01,4.594404995441436768e-01
1.816571719359999781e-01,4.106425344944000244e-01
4.666893960149999798e-01,4.036058783531188965e-01
6.755646469689999822e-01,4.180837869644165039e-01
9.400666204189998820e-02,2.953112423419952393e-01
2.281438801480000222e-01,4.357717633247375488e-01
1.513679242980000006e-01,2.602390348911285400e-01
5.000781439020000052e-01,4.931102395057678223e-01
4.357960406050000457e-01,3.554031848907470703e-01
2.811168601039999992e-01,4.402151405811309814e-01
3.841834193550000554e-01,4.838769435882568359e-01
7.594709864390000176e-01,3.870562314987182617e-01
2.092201660059999913e-01,3.793677687644958496e-01
7.138394616559999850e-01,4.505810141563415527e-01
8.179287759389999302e-01,4.260191023349761963e-01
7.120311416600000332e-01,5.729684233665466309e-01
2.965389481119999893e-01,4.272248148918151855e-01
1.665164786020000010e-01,3.438345491886138916e-01
1.882760429379999878e-01,4.983935654163360596e-01
3.797052265039999597e-01,4.485597014427185059e-01
7.837920235889998810e-02,4.362626075744628906e-01
5.280359680990000248e-02,4.326698780059814453e-01
9.311850063309999870e-01,4.779924452304840088e-01
2.036701693580000028e-01,4.166961014270782471e-01
2.805929197870000308e-02,2.244989573955535889e-01
1.050221555619999941e-01,4.127081632614135742e-01
5.036215400129999686e-01,4.767789244651794434e-01
6.691196593899999545e-01,3.737149834632873535e-01
9.133340389939999249e-02,2.514310479164123535e-01
8.300741971299999689e-01,4.142049849033355713e-01
2.431779212339999774e-01,3.188388049602508545e-01
1.796518887889999860e-01,3.586612939834594727e-01
1.894222560390000087e-01,2.488193511962890625e-01
2.602678703869999999e-01,4.411424696445465088e-01
1.163847159840000062e-01,3.638585507869720459e-01
5.941405753270000423e-01,3.500756621360778809e-01
9.973349998980000908e-02,1.972407400608062744e-01
1.159794332349999985e-01,3.706879019737243652e-01
2.717556788450000149e-01,3.440227508544921875e-01
1.364343299640000118e-01,2.720891833305358887e-01
2.538997483450000092e-01,2.037467956542968750e-01
2.482051060040000035e-01,3.198856711387634277e-01
6.821194545679999388e-01,4.830744564533233643e-01
4.823011906520000003e-02,3.291927874088287354e-01
3.411658181459999994e-01,2.172470688819885254e-01
2.551246127119999874e-01,3.086366057395935059e-01
3.332063985759999847e-01,4.869192838668823242e-01
2.428916096479999953e-01,4.970439374446868896e-01
9.138457460160001045e-01,5.463903546333312988e-01
3.766992308749999574e-01,4.355389475822448730e-01
2.373079656699999818e-01,3.614736795425415039e-01
6.352988598069999604e-01,4.849059879779815674e-01
2.381527247269999981e-01,4.383068680763244629e-01
8.994499843659999050e-03,3.383019566535949707e-01
1.148202642880000041e-01,2.974073886871337891e-01
1.414976073910000132e+00,6.500464081764221191e-01
2.784068053930000008e-01,4.504317641258239746e-01
1.062254031830000001e+00,6.376521587371826172e-01
1.073076115680000053e-01,2.795152068138122559e-01
2.219917512840000051e-01,2.816597223281860352e-01
3.872079027000000506e-01,2.604490518569946289e-01
9.083766202869999473e-01,4.408549070358276367e-01
2.463502669159999825e-01,3.159317970275878906e-01
9.565407090520000599e-01,5.410742759704589844e-01
2.323265909430000109e-01,2.351352870464324951e-01
2.591494514999999610e-01,3.999319076538085938e-01
1.816199781920000145e-01,4.301147758960723877e-01
4.284661649559999841e-01,4.413532614707946777e-01
1.302488857640000108e-01,4.197415411472320557e-01
2.371252270939999685e-01,4.922412633895874023e-01
1.861806918749999984e-01,2.661976814270019531e-01
2.140288305710000283e-01,3.695544004440307617e-01
8.408038908230001107e-01,5.778815746307373047e-01
8.880414571439999571e-01,4.271887540817260742e-01
3.760828009070000255e-01,4.712797701358795166e-01
2.685595927810000005e-01,4.172560572624206543e-01
1.025946063709999967e+00,5.406560897827148438e-01
5.366181094680000374e-01,3.791735768318176270e-01
9.466166938339999615e-02,2.748118638992309570e-01
2.870176794839999768e-01,3.842496871948242188e-01
5.251114831530000471e-01,3.942074179649353027e-01
8.106262071550000003e-01,5.716016292572021484e-01
1.845199674009999902e-01,2.893305718898773193e-01
1.247278933900000109e-01,2.745285630226135254e-01
6.812208005209999806e-01,3.884518146514892578e-01
2.171087643580000004e-01,3.260891437530517578e-01
1.210147161900000101e-01,3.789985775947570801e-01
1.144493852030000064e-01,3.830032348632812500e-01
1.453891357499999815e-01,3.208780884742736816e-01
4.512612857150000156e-01,3.164111673831939697e-01
2.801681238179999922e-01,2.225682437419891357e-01
1.251195634510000043e-01,3.413135707378387451e-01
3.283065985749999971e-01,4.546649158000946045e-01
3.975963154940000133e-02,2.622477412223815918e-01
1.897513880730000158e-01,4.067330062389373779e-01
8.028849404769999865e-01,4.997531771659851074e-01
1.164450123310000057e-01,2.981179952621459961e-01
1.905632081080000095e-01,3.876039683818817139e-01
1.740162272069999960e-01,3.984811305999755859e-01
2.256281469269999784e-01,3.853282332420349121e-01
5.155671965090000142e-02,3.250689506530761719e-01
6.867262297509999502e-01,4.731999337673187256e-01
1.092055015939999985e-01,3.944648504257202148e-01
2.200917062040000094e-01,2.949410080909729004e-01
6.315357441790000470e-01,5.132036805152893066e-01
1.259780500570000017e+00,6.231979727745056152e-01
7.591942543060000714e-01,5.514263510704040527e-01
1.954541798009999942e-01,3.627338409423828125e-01
1.386053180229999959e-01,3.424125015735626221e-01
1.923322470820000019e-01,2.655622065067291260e-01
2.385545259780000038e-01,4.572475254535675049e-01
1.896867808230000008e-01,2.863985300064086914e-01
2.460196153310000022e-01,3.071225881576538086e-01
2.623392290800000137e-01,3.535080552101135254e-01
6.263118479290000762e-01,3.813235461711883545e-01
1.044312333860000080e-01,2.064667642116546631e-01
1.378860297079999853e-01,4.372502565383911133e-01
3.080158184790000031e-01,3.216056823730468750e-01
-1.298701986329999988e-02,2.427109777927398682e-01
3.489974908780000273e-01,3.280644714832305908e-01
1.015668958580000059e+00,6.105834841728210449e-01
4.466278925439999825e-01,3.901059329509735107e-01
1.123071324330000009e-01,3.933461308479309082e-01
5.562964884880000627e-01,4.026449918746948242e-01
2.202985334670000128e-01,2.732979059219360352e-01
4.039940666439999495e-01,4.715908467769622803e-01
4.797412846729999791e-01,4.960805773735046387e-01
5.852595625630000464e-01,4.385836124420166016e-01
-1.407067648449999986e-03,2.599777579307556152e-01
5.242189204959999405e-01,5.397290587425231934e-01
4.280234473300000286e-01,4.073634445667266846e-01
4.149261410400000294e-01,4.106315672397613525e-01
1.092008891429999962e-01,3.854218125343322754e-01
8.572322192129999685e-01,6.312851309776306152e-01
1.879378675129999843e-01,2.766811549663543701e-01
3.316975871449999724e-01,4.275373220443725586e-01
1.906637108810000092e-01,3.252148032188415527e-01
3.635548173800000615e-01,4.962401688098907471e-01
5.928375281399999031e-01,4.545712172985076904e-01
6.524734011849999682e-01,5.786519050598144531e-01
7.938035179579999712e-01,4.879073202610015869e-01
2.094597121249999749e-01,3.836291134357452393e-01
2.736623406020000093e-02,3.828958570957183838e-01
5.091709474889999365e-01,4.981898963451385498e-01
6.609953586200000009e-02,3.891000747680664062e-01
1.060439878679999781e+00,4.865447282791137695e-01
3.636903090699999952e-01,2.877857089042663574e-01
5.715369800460000649e-01,4.951311647891998291e-01
1.963226291499999832e-01,4.550963044166564941e-01
7.400908019310000752e-01,5.132238864898681641e-01
1.295083183279999994e-01,4.609234333038330078e-01
2.924439898480000188e-01,4.174845218658447266e-01
1.984861503440000230e-01,2.858304977416992188e-01
-3.793340834919999710e-02,3.675746321678161621e-01
4.401116788930000134e-01,4.806659221649169922e-01
7.503235693340000179e-01,4.821792542934417725e-01
5.303714297520000232e-01,4.647657871246337891e-01
2.693615104220000167e-01,3.515861630439758301e-01
4.205796614540000533e-01,4.590154588222503662e-01
7.098280085070000078e-01,5.623729825019836426e-01
9.105928210899999833e-03,2.579899430274963379e-01
1.214497418749999946e+00,5.344066619873046875e-01
1.707112392720000205e-01,3.870965242385864258e-01
8.311456442839999792e-02,3.895639777183532715e-01
6.923569426510000069e-01,5.192676186561584473e-01
1.963896575790000099e-01,2.281535863876342773e-01
3.940228948730000597e-02,2.533415555953979492e-01
5.178604552139999262e-01,3.670027256011962891e-01
8.202265913130000197e-01,5.143991112709045410e-01
1.717822369099999968e-01,3.630121350288391113e-01
4.640087651250000139e-02,2.897148728370666504e-01
7.906315323340000756e-01,4.941587448120117188e-01
-6.701359796269999725e-02,3.638904392719268799e-01
9.748320631139999193e-02,3.897235989570617676e-01
1.519370177349999851e-01,2.601952552795410156e-01
8.333883272329999092e-03,2.998832464218139648e-01
7.374541095219999676e-02,2.496143877506256104e-01
2.231200960750000239e-01,2.585889697074890137e-01
4.517441823390000444e-01,4.248511791229248047e-01
3.987973657460000543e-01,4.592756927013397217e-01
6.918017566719999456e-01,5.481959581375122070e-01
5.378383936309999447e-01,3.511563241481781006e-01
4.735369827970000167e-01,3.992708921432495117e-01
1.029961475199999976e-01,2.861870229244232178e-01
4.072723407519999728e-01,5.359873771667480469e-01
4.397166034490000708e-02,2.930556535720825195e-01
2.829214228390000141e-01,4.727834463119506836e-01
8.431998114049998883e-01,4.331211447715759277e-01
7.426606361699999992e-01,4.886116087436676025e-01
1.367964699600000000e-01,2.982815802097320557e-01
5.614771987259999930e-01,4.907234907150268555e-01
6.706003142190000155e-01,4.143064618110656738e-01
7.693755861280000552e-01,5.285485386848449707e-01
7.289939441069999138e-01,5.190892815589904785e-01
7.231581560239999651e-02,2.371972203254699707e-01
2.954507314339999691e-01,3.720158934593200684e-01
4.382077798659999579e-01,5.042045116424560547e-01
3.126557773640000204e-01,3.551136851310729980e-01
7.371838690000001026e-01,5.768713951110839844e-01
4.178940058739999408e-01,3.653551042079925537e-01
9.558559614349999567e-01,6.173625588417053223e-01
1.780659211289999933e-01,2.467688322067260742e-01
2.241839427990000022e-01,2.546156644821166992e-01
8.850686536359999579e-01,5.315976142883300781e-01
3.580103829959999651e-01,3.225429952144622803e-01
1.086582184680000007e-01,2.971550822257995605e-01
7.548232760039999545e-02,2.913060784339904785e-01
3.706348089509999832e-01,3.247611522674560547e-01
2.791723897760000073e-01,3.206386864185333252e-01
1.780950436400000059e-01,2.269528806209564209e-01
1.092530952720000226e+00,4.910252094268798828e-01
2.340474276049999969e-01,4.161200821399688721e-01
9.002442067700000550e-02,2.607176899909973145e-01
5.207391347499999990e-01,3.209595084190368652e-01
7.263997332939999829e-01,4.120842218399047852e-01
7.957606733470000693e-01,4.455323517322540283e-01
2.943189279400000233e-03,2.510270774364471436e-01
2.100480184259999883e-01,4.283749461174011230e-01
1.022361451529999909e+00,5.207883715629577637e-01
1.127556321089999924e+00,6.037594079971313477e-01
3.578488703780000058e-01,3.226360976696014404e-01
4.292327931369999683e-01,3.748604655265808105e-01
4.541738646230000231e-01,4.609905779361724854e-01
1.778247870469999992e-01,2.912166714668273926e-01
7.860001510399999836e-01,5.582368969917297363e-01
2.347920213900000219e-01,3.718855977058410645e-01
1.943669412100000049e-01,5.325085520744323730e-01
4.515481927740000456e-01,5.055164694786071777e-01
2.837328556529999934e-01,4.764870107173919678e-01
1.295270761940000015e-01,2.294243276119232178e-01
2.173028603870000020e-01,4.519276022911071777e-01
4.238229924459999687e-01,5.014663934707641602e-01
-7.109689950200000219e-02,2.964688539505004883e-01
2.895918898059999802e-01,4.695665538311004639e-01
6.349401954840000473e-01,5.557862520217895508e-01
2.838341743280000107e-01,3.805995583534240723e-01
2.236716799900000108e-01,3.282261490821838379e-01
9.389001532240000003e-01,4.694913327693939209e-01
1.601939848779999898e-01,4.161110520362854004e-01
2.440234466329999907e-01,3.999623060226440430e-01
3.184133871539999716e-01,3.078349232673645020e-01
2.494088639730000223e-01,3.344057202339172363e-01
3.752964798210000064e-01,3.255867362022399902e-01
7.270233743269999271e-01,4.277589023113250732e-01
3.558794623150000058e-01,3.708199858665466309e-01
1.978677360849999955e-01,3.284292221069335938e-01
1.010639786400000073e+00,6.045320034027099609e-01
2.548186586279999610e-01,3.653294146060943604e-01
3.415873426420000247e-01,3.165841102600097656e-01
2.795400467099999897e-01,2.246968746185302734e-01
6.412241029390000069e-01,3.876723647117614746e-01
1.157891311580000027e+00,5.122774243354797363e-01
2.545146205309999909e-01,2.660526037216186523e-01
3.935854554349999673e-02,2.919034063816070557e-01
-6.537340940680000378e-02,2.301683723926544189e-01
3.381787980589999743e-01,2.957616150379180908e-01
6.394411189920000405e-02,3.468775749206542969e-01
8.406894377810000818e-02,2.606386542320251465e-01
2.477785011399999959e-01,3.424607217311859131e-01
8.002050882929999664e-01,5.855870842933654785e-01
1.590367328700000027e-01,3.280207514762878418e-01
5.298110827619999519e-01,4.681684076786041260e-01
9.972196335259999600e-01,3.677394986152648926e-01
6.395017780180000111e-01,3.714036345481872559e-01
4.352662870699999242e-01,3.946001827716827393e-01
3.664969109969999916e-01,3.708261251449584961e-01
2.239334027800000126e-01,2.649829983711242676e-01
4.746920648990000935e-02,3.367318809032440186e-01
6.721216491609999233e-01,5.363031625747680664e-01
6.224348150849999817e-01,4.731571674346923828e-01
2.768823215300000307e-01,3.894130587577819824e-01
2.059244135630000083e-01,3.633527159690856934e-01
6.024431061899999662e-01,3.820899426937103271e-01
1.088244543690000121e+00,5.495556592941284180e-01
8.705316641189999594e-01,3.950648903846740723e-01
1.262564976420000040e-01,3.182936310768127441e-01
5.086321452690000244e-01,3.284217715263366699e-01
-2.745228764549999950e-02,2.043579816818237305e-01
9.814499177190000312e-01,5.092579126358032227e-01
1.438955236989999942e-01,3.070220947265625000e-01
4.753496270920000155e-01,4.180042743682861328e-01
3.926754339540000083e-01,3.821319341659545898e-01
5.239968494300000224e-01,5.049852728843688965e-01
3.596838784679999845e-01,4.035216569900512695e-01
1.981121664999999921e-01,3.173206448554992676e-01
5.312687454410000010e-01,6.050435304641723633e-01
3.792816285499999718e-01,4.982290267944335938e-01
7.594363555140000166e-01,6.360085606575012207e-01
4.948627545550000062e-01,5.413980484008789062e-01
7.053445339210000498e-01,5.548667907714843750e-01
7.162349403200000131e-01,5.237014293670654297e-01
8.661694458470000635e-01,4.806481599807739258e-01
6.239293749889999185e-01,4.095135331153869629e-01
5.588140703970000400e-01,5.120495557785034180e-01
1.123395617610000036e-01,2.336539626121520996e-01
8.483671359509999954e-01,4.089367389678955078e-01
3.773635883709999805e-02,3.179705142974853516e-01
2.187313764099999835e-01,2.920727729797363281e-01
9.011696412289998959e-01,4.653962552547454834e-01
5.175604245639999768e-01,4.646968543529510498e-01
2.988321343029999855e-01,3.791900575160980225e-01
7.534496694349999968e-02,2.804113626480102539e-01
2.719849985170000317e-01,4.747871160507202148e-01
7.121014860659999890e-01,5.834927558898925781e-01
3.935409692149999805e-01,4.620952010154724121e-01
4.081809853010000544e-01,3.267334699630737305e-01
1.284470488799999977e-01,2.654322683811187744e-01
4.641712605690000437e-01,4.996794164180755615e-01
7.438697127810000032e-01,5.413352847099304199e-01
2.181023918490000157e-01,4.308237135410308838e-01
9.297087435760000851e-01,4.830535352230072021e-01
4.939016968140000352e-01,3.431585431098937988e-01
2.429962444590000048e-01,3.997761011123657227e-01
4.847827894860000097e-01,3.731327652931213379e-01
5.525767719430000335e-01,3.395343422889709473e-01
1.726134708060000078e-01,2.809120416641235352e-01
1.955639004860000030e-01,4.084662199020385742e-01
8.016414664500000065e-01,4.962792694568634033e-01
1.173639052480000139e-01,2.679589986801147461e-01
9.353262540970000982e-01,6.475216150283813477e-01
7.897419646729999521e-01,5.450274944305419922e-01
2.434847530119999826e-01,4.027671813964843750e-01
7.600192076219999260e-01,4.437179267406463623e-01
3.645247532280000702e-02,3.194452524185180664e-01
6.754921744079999124e-01,4.860341548919677734e-01
2.008240152530000044e-01,2.324447035789489746e-01
9.949473442649999777e-01,4.973003864288330078e-01
2.782344386890000035e-02,2.028191983699798584e-01
6.257611153930000558e-01,4.628936946392059326e-01
2.915384317390000146e-01,4.083180427551269531e-01
3.789201117189999746e-01,3.869766294956207275e-01
2.630681339669999619e-01,3.853765726089477539e-01
4.054450412950000304e-01,4.242498278617858887e-01
1.957248954670000041e-01,3.749951124191284180e-01
2.558750855590000151e-01,3.960559666156768799e-01
3.094605953640000018e-01,4.799679517745971680e-01
7.448555158890000083e-01,5.400945544242858887e-01
4.930274801799999773e-01,4.299301505088806152e-01
7.467552222499999059e-01,4.628029763698577881e-01
8.204864749469999996e-01,4.856375455856323242e-01
