# observed_effect,predicted_effect
1.926655592319999888e-01,3.969080150127410889e-01
1.104329252869999944e-01,4.116860628128051758e-01
9.108181757009999879e-01,3.662616610527038574e-01
7.696736105389999361e-02,3.437888920307159424e-01
2.276615876289999896e-01,3.907723426818847656e-01
2.207890438910000142e-01,2.144298851490020752e-01
2.221768372280000237e-01,5.103681683540344238e-01
3.754431460750000116e-01,4.414527416229248047e-01
1.441765466659999939e-01,3.101916611194610596e-01
6.869923872930000508e-01,3.452301621437072754e-01
9.479658646320000825e-02,3.459822833538055420e-01
5.187334723769999600e-01,4.730682075023651123e-01
2.720531387319999883e-01,4.096647799015045166e-01
1.279823493320000061e-01,4.618318974971771240e-01
1.602048211460000149e-01,2.211802303791046143e-01
6.469572312619999988e-01,3.461923599243164062e-01
6.661501156269999946e-01,4.829866886138916016e-01
6.210493248489999951e-01,5.210367441177368164e-01
6.329486705830000837e-01,3.986937701702117920e-01
5.948052583320000419e-01,3.727611899375915527e-01
7.626938116410000301e-01,2.844157814979553223e-01
-9.072550370969999223e-02,4.235377907752990723e-01
6.042534964409999876e-02,2.495878934860229492e-01
7.530175661380000829e-01,5.112486481666564941e-01
4.831239720499999613e-01,4.641299545764923096e-01
-8.105301004019999263e-04,4.326840341091156006e-01
5.015283438979999397e-01,5.059350728988647461e-01
6.858837892569998873e-01,5.199124813079833984e-01
8.023154910320000333e-02,2.650457024574279785e-01
4.076793720059999626e-01,4.023686647415161133e-01
6.641519277970000523e-01,5.145051479339599609e-01
2.220097922630000220e-01,4.312386810779571533e-01
9.513576383679999138e-01,4.529280066490173340e-01
8.576932568100000820e-01,5.777017474174499512e-01
6.615367066889999981e-01,4.060976505279541016e-01
7.034770428120000751e-01,3.788037300109863281e-01
7.379178588079999823e-01,3.826251626014709473e-01
4.049902322269999799e-01,2.741933465003967285e-01
5.217969451510000578e-01,4.487703442573547363e-01
2.727770582429999702e-01,3.519023656845092773e-01
1.119537143700000126e-01,5.531482100486755371e-01
1.107824402659999957e-01,2.859088778495788574e-01
1.029713800789999967e+00,3.609860241413116455e-01
3.043117661059999701e-01,5.368655920028686523e-01
2.664534661290000050e-01,4.542853236198425293e-01
6.700835553949999746e-01,4.988065659999847412e-01
8.826395348959999998e-01,3.987311720848083496e-01
3.425690286179999822e-02,2.647886872291564941e-01
2.859420076549999967e-01,4.223523736000061035e-01
3.309048281129999824e-01,3.944877982139587402e-01
3.731854172219999793e-02,2.607057094573974609e-01
4.946612437629999692e-01,2.930074930191040039e-01
1.509260719230000047e-01,4.299073219299316406e-01
1.696695516409999771e-01,4.580137133598327637e-01
8.031116517399999877e-01,3.380690813064575195e-01
5.959449176859999975e-01,5.335196852684020996e-01
5.976773318070000007e-01,5.332638621330261230e-01
3.657678360360000491e-01,2.154656350612640381e-01
8.386117888459999614e-01,4.458929598331451416e-01
2.720126796840000027e-01,5.447646379470825195e-01
8.091627996960000235e-01,3.898400962352752686e-01
8.910740921009999704e-01,6.188460588455200195e-01
1.512036825979999888e-01,2.664495110511779785e-01
8.215863432669999744e-01,4.630376696586608887e-01
4.275224539180000338e-01,4.280966520309448242e-01
6.599035225360000423e-01,5.282618999481201172e-01
1.318717599139999974e+00,5.027711391448974609e-01
1.037221321220000020e-01,2.886160016059875488e-01
5.976058730209999892e-01,4.617226719856262207e-01
9.549358228229999357e-01,5.148505568504333496e-01
5.760738223480000864e-01,4.173579216003417969e-01
2.576677472080000086e-01,4.241828024387359619e-01
2.706133086230000373e-01,3.800404071807861328e-01
9.700573984450000520e-01,5.130122303962707520e-01
3.986073184650000267e-01,3.587709069252014160e-01
9.587921946290000053e-01,2.966867685317993164e-01
1.734776323910000306e-01,2.749420404434204102e-01
1.948164160159999991e-01,5.103415846824645996e-01
8.470917758079999915e-01,3.731725811958312988e-01
2.994928543379999919e-01,4.786141216754913330e-01
1.250384399099999932e-01,4.136305749416351318e-01
2.030523021759999824e-01,3.265471756458282471e-01
9.062646536509999518e-01,3.644388020038604736e-01
7.485464199970000010e-01,4.147475361824035645e-01
1.981241678740000012e-01,2.748844623565673828e-01
4.155085511759999961e-01,5.311083793640136719e-01
4.141888823269999631e-01,3.930367827415466309e-01
3.786152482940000064e-01,4.451843202114105225e-01
2.127289256859999922e-01,4.283428192138671875e-01
1.658646373369999927e-01,3.718285858631134033e-01
3.309906640220000029e-01,4.493864476680755615e-01
1.973594312159999697e-01,3.083193600177764893e-01
6.624389689690000915e-02,2.269123196601867676e-01
8.110854645300000776e-01,5.417439341545104980e-01
1.280161333250000033e-01,2.335021793842315674e-01
9.462624836690000096e-01,3.830793797969818115e-01
4.221378439290000145e-02,3.611941933631896973e-01
1.923947821970000138e-01,2.240822613239288330e-01
1.530305716940000005e-01,3.497321009635925293e-01
4.602170038789999973e-01,4.691277742385864258e-01
4.435850488520000356e-02,4.085724949836730957e-01
9.295911006850000879e-02,3.141798377037048340e-01
6.494731165020000141e-01,4.766418933868408203e-01
6.617234532960000193e-01,6.542125940322875977e-01
2.905226499749999913e-01,3.908801078796386719e-01
6.958226571650000247e-01,4.592990875244140625e-01
8.288088847279999616e-01,3.718630075454711914e-01
4.129513918320000254e-01,4.304898083209991455e-01
7.570665931579999564e-01,3.876792788505554199e-01
2.500188402160000156e-01,4.741315245628356934e-01
2.013233037369999978e-01,3.774626255035400391e-01
5.139355452759999388e-01,4.313066303730010986e-01
1.682179396869999954e-01,2.649135589599609375e-01
7.787156313899999960e-01,3.623536229133605957e-01
4.105467918349999801e-01,3.837569952011108398e-01
4.109477050129999864e-01,4.222403466701507568e-01
1.949248967770000063e-01,2.504882216453552246e-01
-1.082887836140000032e-02,3.238711357116699219e-01
9.983023636069999762e-01,3.647480010986328125e-01
1.704787777210000077e-01,2.823905348777770996e-01
2.448041384739999826e-01,4.938208460807800293e-01
5.178279921570000388e-01,3.899009525775909424e-01
5.560210731090000635e-01,2.643569409847259521e-01
1.513451144009999860e-01,4.259027242660522461e-01
2.601922517639999599e-01,3.443337082862854004e-01
1.089915218479999837e+00,4.397982358932495117e-01
6.379231464369999882e-01,4.500847756862640381e-01
5.835573333889999548e-01,4.440169036388397217e-01
2.487343940049999980e-01,2.708414196968078613e-01
2.537940428900000156e-01,3.852533400058746338e-01
2.434432538190000050e-01,4.171586632728576660e-01
6.470533696000000390e-01,5.420114398002624512e-01
1.641551161910000112e-01,2.448642551898956299e-01
1.308048127210000022e-01,3.283012509346008301e-01
7.468311391390000109e-01,3.980841636657714844e-01
1.666613857080000149e-01,3.020887374877929688e-01
5.653934463530000398e-01,5.473594665527343750e-01
5.191722696580000074e-01,2.705746293067932129e-01
5.031182676450000057e-01,4.458652436733245850e-01
6.861141500270000471e-01,5.198537111282348633e-01
1.596323142509999959e-01,2.952366173267364502e-01
6.019679409689999705e-01,5.152080059051513672e-01
6.339911811600000835e-01,3.742017745971679688e-01
7.363291988660000120e-01,3.690929412841796875e-01
1.689518107809999947e-01,3.609309494495391846e-01
6.911240542549999810e-02,1.838713884353637695e-01
7.090632219710000239e-01,4.113244414329528809e-01
6.656582553019999571e-01,4.597163796424865723e-01
1.633792095230000019e-01,4.034442901611328125e-01
2.619703405350000125e-01,3.032873868942260742e-01
2.064507373319999783e-01,3.064624071121215820e-01
3.560262277440000567e-01,4.014889299869537354e-01
6.052177584610000105e-01,5.181278586387634277e-01
2.393474892900000206e-01,3.442508876323699951e-01
3.012016386349999908e-01,4.068992435932159424e-01
1.864253805240000117e-01,2.802495062351226807e-01
9.139033369499999226e-01,4.773046970367431641e-01
4.746804723229999801e-01,4.223783910274505615e-01
9.805337928819998772e-02,3.205111622810363770e-01
7.770825149590000480e-01,3.110991418361663818e-01
4.469724956419999784e-01,3.646122217178344727e-01
9.528984699829999849e-01,3.593511879444122314e-01
1.859773527820000050e-01,4.385573565959930420e-01
8.747678014569999494e-01,2.789232730865478516e-01
8.659217067630000653e-01,4.464727044105529785e-01
4.482344016290000233e-01,3.853866457939147949e-01
-5.587980055280000052e-02,3.837260007858276367e-01
1.201834923019999973e-01,2.616110444068908691e-01
6.720034931070000273e-01,5.201103687286376953e-01
4.224792808180000137e-01,5.420840978622436523e-01
6.981101868410000133e-01,4.869012236595153809e-01
2.437581968609999761e-01,4.268794953823089600e-01
1.775046064299999893e-01,2.155314087867736816e-01
1.491254291620000005e-01,3.966519534587860107e-01
-9.017480474389999445e-02,3.245530128479003906e-01
5.295933565920000197e-01,4.338936805725097656e-01
8.263732589419999774e-01,4.834463894367218018e-01
6.952190996470000162e-01,3.875209391117095947e-01
2.198865499819999958e-01,3.132330179214477539e-01
5.864564399260000505e-01,3.925184607505798340e-01
5.116283125280000066e-01,4.625840783119201660e-01
1.668339704319999894e-01,2.886730134487152100e-01
3.258639541960000052e-01,3.664057254791259766e-01
6.005973867399999611e-01,4.043314754962921143e-01
8.669293780580000774e-01,4.291507005691528320e-01
4.717023800370000464e-01,3.121744394302368164e-01
7.347739246810000013e-01,5.806748867034912109e-01
6.898104920190000211e-01,5.667998194694519043e-01
1.020462137630000043e+00,3.898449540138244629e-01
1.573945763840000067e-01,4.055228829383850098e-01
4.442806246630000566e-01,3.723057508468627930e-01
2.999378848609999815e-01,4.349879026412963867e-01
2.387895041770000115e-01,3.742624521255493164e-01
4.421607533730000372e-01,4.190179109573364258e-01
1.575640540179999993e-01,2.812589406967163086e-01
2.051580995329999879e-01,3.224856853485107422e-01
1.978662565109999827e-01,3.885000646114349365e-01
5.727988392789999939e-01,5.732689499855041504e-01
2.238355157770000048e-01,2.595329284667968750e-01
1.883548419070000049e-02,2.444662153720855713e-01
2.118879308260000205e-01,2.809262871742248535e-01
4.949600578930000161e-01,5.539392232894897461e-01
1.098003737429999793e+00,4.340077042579650879e-01
2.060652237359999750e-01,4.151983261108398438e-01
8.542779842749999020e-01,4.298810362815856934e-01
-5.937230710130000227e-02,3.793113827705383301e-01
5.001023076699999681e-01,4.804326891899108887e-01
1.717546253200000206e-01,2.946851551532745361e-01
2.342467453770000207e-01,3.822068870067596436e-01
7.151207048850000136e-01,3.931608796119689941e-01
1.278888187149999911e-01,3.415322303771972656e-01
3.870055897730000360e-01,2.470583915710449219e-01
1.919141635240000088e-01,5.048532485961914062e-01
5.762353196109999409e-01,2.931335568428039551e-01
1.614717797030000013e-01,4.126409292221069336e-01
3.908392593289999883e-01,4.589895308017730713e-01
1.297428039359999896e-01,2.488588988780975342e-01
1.107656297859999917e-01,3.718657493591308594e-01
8.800353138840000256e-01,4.078599810600280762e-01
5.294298663279999734e-03,3.650428056716918945e-01
7.224131088299999559e-02,2.588229775428771973e-01
1.787831781859999802e-01,3.073037266731262207e-01
7.923804235110000205e-01,4.132462739944458008e-01
1.125133813790000076e-01,3.212316632270812988e-01
3.239907390630000217e-01,4.766563773155212402e-01
1.967705219770000125e-01,3.619004786014556885e-01
7.185972405769999183e-01,3.973428010940551758e-01
5.789922196369999829e-01,5.694501996040344238e-01
4.687160459669999502e-01,4.151752591133117676e-01
-1.781018836599999877e-02,3.659955859184265137e-01
2.426672450640000034e-01,4.026201665401458740e-01
2.645491626729999934e-01,2.641173303127288818e-01
1.177643608110000129e+00,6.175805926322937012e-01
1.289331616700000183e-01,5.281336903572082520e-01
6.653545742449999967e-01,5.708966851234436035e-01
4.440505917570000127e-01,4.119969010353088379e-01
3.069396685670000013e-01,3.304588496685028076e-01
3.368680524580000557e-01,5.596297383308410645e-01
4.525871918309999908e-01,3.070047199726104736e-01
1.572857788770000154e-01,5.347173213958740234e-01
5.509834873710000025e-01,3.830615282058715820e-01
1.486851432250000001e-02,5.608216524124145508e-01
1.694879795470000117e-01,4.276917278766632080e-01
3.808629750230000388e-01,3.504888117313385010e-01
2.195009514020000163e-01,3.590320944786071777e-01
5.235360542629999975e-02,3.225178122520446777e-01
1.018864731739999863e-01,5.007506608963012695e-01
1.848440560790000076e-01,4.537568688392639160e-01
3.697106151840000021e-01,2.983312010765075684e-01
1.927913170670000065e-01,4.547329246997833252e-01
1.055973243329999978e+00,3.917559087276458740e-01
1.104914308739999990e-01,1.722258329391479492e-01
7.084523592960000338e-01,2.981663942337036133e-01
1.258473426270000084e-01,4.113109707832336426e-01
