# observed_effect,predicted_effect,CV1_pred,CV2_pred,CV3_pred,CV4_pred
-4.873969749640000813e-03,2.331821024417877197e-01,1.974214017391204834e-01,2.287319004535675049e-01,2.972893118858337402e-01,2.296105623245239258e-01
-1.172191660439999977e-01,2.415233850479125977e-01,2.356494367122650146e-01,2.480951547622680664e-01,2.965302467346191406e-01,2.180680632591247559e-01
2.699110761829999761e-01,2.737349271774291992e-01,2.557386755943298340e-01,2.691406309604644775e-01,3.072158098220825195e-01,2.617852985858917236e-01
2.388632307570000002e-01,2.860533595085144043e-01,2.708429098129272461e-01,2.758166193962097168e-01,3.084144592285156250e-01,2.849647700786590576e-01
2.404117517260000170e-01,2.928130030632019043e-01,2.694991230964660645e-01,2.867920994758605957e-01,3.092629015445709229e-01,2.983481287956237793e-01
5.882095613430000647e-01,3.217971920967102051e-01,2.973044216632843018e-01,3.082660436630249023e-01,3.188619613647460938e-01,3.169221282005310059e-01
3.614286654459999970e-01,2.879640460014343262e-01,2.733215391635894775e-01,2.915092110633850098e-01,3.090849816799163818e-01,2.996675670146942139e-01
3.010363476579999698e-01,3.891626596450805664e-01,3.920645117759704590e-01,3.864089250564575195e-01,4.072823822498321533e-01,3.845629394054412842e-01
5.213134554860000547e-01,3.457863926887512207e-01,3.513652682304382324e-01,3.510896563529968262e-01,3.752543628215789795e-01,3.283109664916992188e-01
2.002276325820000202e-01,3.258756697177886963e-01,3.297379910945892334e-01,3.143677711486816406e-01,3.651229143142700195e-01,3.155897259712219238e-01
2.959262284609999738e-01,3.934104740619659424e-01,3.775352835655212402e-01,3.784448802471160889e-01,3.770795464515686035e-01,3.790318667888641357e-01
3.936379015990000285e-01,3.934627175331115723e-01,3.975859284400939941e-01,3.847888112068176270e-01,3.739873170852661133e-01,3.657881021499633789e-01
3.220188067870000115e-01,4.067697227001190186e-01,4.000211656093597412e-01,4.359067678451538086e-01,4.287758767604827881e-01,4.145197570323944092e-01
3.274386301780000119e-01,3.874641060829162598e-01,3.861302435398101807e-01,3.610461354255676270e-01,3.953428864479064941e-01,3.687721490859985352e-01
5.199972126619999413e-01,4.014826714992523193e-01,3.864194452762603760e-01,3.954955935478210449e-01,4.137547910213470459e-01,3.978851735591888428e-01
1.553205244839999943e-01,3.005078434944152832e-01,3.042780756950378418e-01,3.233447074890136719e-01,3.661451339721679688e-01,3.291827440261840820e-01
3.114114381499999973e-01,3.590185046195983887e-01,3.574848175048828125e-01,3.486785292625427246e-01,3.667194843292236328e-01,3.452518582344055176e-01
2.875642152289999975e-01,3.835536241531372070e-01,3.805788159370422363e-01,3.447288572788238525e-01,3.818172216415405273e-01,3.574423193931579590e-01
3.962703872459999999e-01,4.233475625514984131e-01,4.239429533481597900e-01,3.941206037998199463e-01,3.971689641475677490e-01,3.696827292442321777e-01
-4.289015953639999795e-02,4.152362048625946045e-01,4.275473654270172119e-01,3.608464598655700684e-01,3.818687498569488525e-01,3.737547397613525391e-01
6.376073802510000554e-01,4.089822769165039062e-01,3.945400118827819824e-01,4.085726737976074219e-01,4.415430128574371338e-01,4.123128056526184082e-01
6.222770226589999787e-01,3.582130074501037598e-01,3.563844263553619385e-01,3.597059547901153564e-01,3.815540373325347900e-01,3.638085126876831055e-01
3.794689347339999519e-01,5.435687303543090820e-01,5.513982772827148438e-01,4.759409725666046143e-01,5.204001069068908691e-01,4.253450632095336914e-01
6.951349342460000358e-01,5.073191523551940918e-01,5.132799744606018066e-01,4.808271229267120361e-01,5.329734086990356445e-01,4.137938022613525391e-01
6.796497245569999013e-01,5.343738198280334473e-01,5.370749235153198242e-01,4.665353000164031982e-01,4.962504506111145020e-01,4.189434349536895752e-01
5.285915040399999931e-01,4.220516681671142578e-01,4.237268269062042236e-01,4.124921262264251709e-01,4.191494286060333252e-01,3.718878030776977539e-01
8.036862541660000359e-01,5.041201114654541016e-01,5.001101493835449219e-01,4.346712827682495117e-01,5.026999115943908691e-01,4.615338444709777832e-01
5.106286608000000227e-01,4.766025543212890625e-01,4.760171771049499512e-01,4.447263777256011963e-01,4.399020671844482422e-01,4.112607240676879883e-01
2.898869966820000199e-01,4.170379340648651123e-01,4.201757907867431641e-01,4.012222886085510254e-01,4.190884828567504883e-01,3.624314963817596436e-01
4.914270007859999900e-01,4.409789443016052246e-01,4.419364333152770996e-01,4.306295812129974365e-01,4.367374777793884277e-01,3.832558989524841309e-01
3.220188067870000115e-01,5.749727487564086914e-01,5.933481454849243164e-01,4.538570046424865723e-01,4.957036972045898438e-01,4.365141391754150391e-01
4.049421046720000361e-01,3.811244666576385498e-01,3.773532211780548096e-01,3.758642077445983887e-01,3.989642262458801270e-01,3.147448301315307617e-01
-1.746692939909999798e-01,3.880446255207061768e-01,3.774805068969726562e-01,2.575029134750366211e-01,2.835074067115783691e-01,2.118030488491058350e-01
5.380374819500000072e-01,2.478292882442474365e-01,2.522723376750946045e-01,2.963386178016662598e-01,3.058446645736694336e-01,2.875327467918395996e-01
4.183368110530000239e-01,3.818004429340362549e-01,3.760041594505310059e-01,3.324285447597503662e-01,3.679103255271911621e-01,3.428725898265838623e-01
2.809830011109999970e-01,2.164990007877349854e-01,2.160466313362121582e-01,2.524776458740234375e-01,2.280327975749969482e-01,2.374736070632934570e-01
1.642245200549999895e-01,2.518227100372314453e-01,2.582957148551940918e-01,2.516059279441833496e-01,2.821905016899108887e-01,2.841454148292541504e-01
3.920119545819999995e-01,2.558572590351104736e-01,2.768519520759582520e-01,2.910946607589721680e-01,3.058183193206787109e-01,2.964084744453430176e-01
5.476383119569999680e-01,3.026717305183410645e-01,3.169434070587158203e-01,2.968725562095642090e-01,3.588277697563171387e-01,3.470136523246765137e-01
1.092520256589999961e-01,2.095062136650085449e-01,2.143824994564056396e-01,2.484722733497619629e-01,2.439098954200744629e-01,2.366384267807006836e-01
-5.922705575840000319e-02,2.315214276313781738e-01,2.324411869049072266e-01,2.144679725170135498e-01,2.686891257762908936e-01,2.397091984748840332e-01
3.440852305939999800e-01,2.759965658187866211e-01,2.893367707729339600e-01,2.640591859817504883e-01,3.102638423442840576e-01,3.187302947044372559e-01
1.482747540759999927e-01,2.862353622913360596e-01,3.017483949661254883e-01,2.791855335235595703e-01,3.130111694335937500e-01,3.138182163238525391e-01
5.150419455620000031e-01,4.164727926254272461e-01,4.179010689258575439e-01,3.495090007781982422e-01,3.587683141231536865e-01,3.064222335815429688e-01
3.177603741230000112e-01,3.491141200065612793e-01,3.527354896068572998e-01,3.306857943534851074e-01,3.442342877388000488e-01,3.110650777816772461e-01
2.959262284609999738e-01,2.387913167476654053e-01,2.425827383995056152e-01,2.686405479907989502e-01,2.699167132377624512e-01,2.786236107349395752e-01
5.678465106019999764e-01,4.935234487056732178e-01,4.986993074417114258e-01,3.976180553436279297e-01,4.354121387004852295e-01,3.722397089004516602e-01
7.031872432840000631e-01,5.014813542366027832e-01,5.064027309417724609e-01,4.048026502132415771e-01,4.875312149524688721e-01,3.880841434001922607e-01
-1.746692939909999798e-01,4.340195357799530029e-01,4.395309686660766602e-01,2.858135998249053955e-01,3.637597560882568359e-01,2.935942411422729492e-01
6.861535126259999950e-01,4.635615646839141846e-01,4.720921814441680908e-01,3.765211403369903564e-01,4.034735560417175293e-01,3.154529035091400146e-01
4.486878220440000398e-01,5.568721294403076172e-01,5.707039833068847656e-01,4.688709676265716553e-01,4.732601344585418701e-01,4.259604811668395996e-01
3.303033939710000033e-01,4.091621041297912598e-01,3.855654597282409668e-01,3.150700926780700684e-01,3.766229748725891113e-01,3.407213985919952393e-01
6.007525811909999458e-01,3.605172932147979736e-01,3.611153960227966309e-01,3.216699957847595215e-01,3.661460876464843750e-01,3.251164853572845459e-01
3.440852305939999800e-01,2.971676588058471680e-01,2.895089387893676758e-01,2.221865653991699219e-01,2.583166062831878662e-01,2.319392561912536621e-01
4.301829964660000005e-01,3.726440966129302979e-01,3.659275174140930176e-01,3.302126526832580566e-01,3.573051095008850098e-01,3.322402834892272949e-01
2.565163698019999883e-01,3.076708316802978516e-01,3.084831237792968750e-01,2.660511136054992676e-01,2.723311781883239746e-01,2.463742494583129883e-01
4.771806078719999511e-01,3.120969533920288086e-01,3.353275954723358154e-01,2.805677652359008789e-01,2.681247591972351074e-01,3.318865597248077393e-01
2.524902152829999746e-01,3.106024861335754395e-01,3.098315596580505371e-01,2.537634968757629395e-01,2.953576445579528809e-01,2.466555535793304443e-01
8.865669677250000158e-02,1.986776590347290039e-01,2.147400379180908203e-01,1.884151995182037354e-01,1.470999121665954590e-01,1.946305036544799805e-01
4.018799044560000117e-02,3.253726661205291748e-01,3.023192584514617920e-01,2.540137171745300293e-01,2.912390232086181641e-01,3.231703341007232666e-01
1.511395178680000062e-01,3.019300699234008789e-01,2.991812825202941895e-01,2.440627813339233398e-01,2.597915828227996826e-01,2.336509227752685547e-01
-6.054329858190000274e-02,2.971676588058471680e-01,2.895089387893676758e-01,2.221865653991699219e-01,2.583166062831878662e-01,2.319392561912536621e-01
4.049421046720000361e-01,3.301278948783874512e-01,3.441942632198333740e-01,3.006411194801330566e-01,3.063789010047912598e-01,2.630155086517333984e-01
2.407988819680000059e-01,4.113799333572387695e-01,3.917080760002136230e-01,2.995927333831787109e-01,3.495203256607055664e-01,3.363795876502990723e-01
-1.172191660439999977e-01,2.709583938121795654e-01,2.929927110671997070e-01,2.240577936172485352e-01,2.136661112308502197e-01,2.819140553474426270e-01
-2.020781151400000142e-01,2.298251688480377197e-01,2.386068701744079590e-01,1.757204532623291016e-01,1.714138686656951904e-01,1.846637427806854248e-01
-5.955572933399999602e-01,1.979806423187255859e-01,1.931065917015075684e-01,1.712160408496856689e-01,2.174862921237945557e-01,2.963128089904785156e-01
4.959177115959999549e-01,2.234928309917449951e-01,2.146871387958526611e-01,1.870230436325073242e-01,2.494165003299713135e-01,3.272286951541900635e-01
4.615405460859999809e-01,1.593928635120391846e-01,1.467571854591369629e-01,1.912355422973632812e-01,2.470659017562866211e-01,2.624575495719909668e-01
-1.021210865970000048e-01,2.524645924568176270e-01,2.428108155727386475e-01,1.855970919132232666e-01,2.453134357929229736e-01,3.227261304855346680e-01
4.955654230749999972e-02,2.197988331317901611e-01,2.069915533065795898e-01,2.133820652961730957e-01,2.518632411956787109e-01,2.930045723915100098e-01
3.440852305939999800e-01,2.028611600399017334e-01,1.949728727340698242e-01,2.241413891315460205e-01,2.482067942619323730e-01,2.908626496791839600e-01
6.034624928859999571e-01,3.406431674957275391e-01,3.202535510063171387e-01,3.307375609874725342e-01,3.817761540412902832e-01,4.091848134994506836e-01
1.277916929590000063e-02,2.223061621189117432e-01,2.184417247772216797e-01,2.223014831542968750e-01,2.663477659225463867e-01,2.822666764259338379e-01
8.362400362350000393e-02,3.374249339103698730e-01,3.381811976432800293e-01,2.829168438911437988e-01,4.167999923229217529e-01,3.942970037460327148e-01
3.555442857639999898e-01,2.228692471981048584e-01,2.153697311878204346e-01,2.291377484798431396e-01,2.581230401992797852e-01,2.866484522819519043e-01
7.990755329819999864e-02,1.554026305675506592e-01,1.360453665256500244e-01,1.843225061893463135e-01,2.461239099502563477e-01,2.505266070365905762e-01
2.411085861620000104e-01,2.217472195625305176e-01,2.194333374500274658e-01,2.283577322959899902e-01,2.539393305778503418e-01,2.964008450508117676e-01
1.275245730919999931e-01,2.291225790977478027e-01,2.188367843627929688e-01,2.136932015419006348e-01,2.557377815246582031e-01,3.023845553398132324e-01
2.761051600589999877e-01,2.256667315959930420e-01,2.176143825054168701e-01,2.068646252155303955e-01,2.533752322196960449e-01,2.983427643775939941e-01
3.373491643789999772e-01,2.995393872261047363e-01,2.841495275497436523e-01,2.877805233001708984e-01,3.183203339576721191e-01,3.637157380580902100e-01
3.325487493760000413e-01,3.125893473625183105e-01,3.098174333572387695e-01,2.330063879489898682e-01,2.891565561294555664e-01,2.588639259338378906e-01
2.064217164579999764e-01,2.244173288345336914e-01,2.206059396266937256e-01,2.189343869686126709e-01,2.519035339355468750e-01,2.199230790138244629e-01
4.287119015449999959e-01,4.399790465831756592e-01,4.613691568374633789e-01,3.996886014938354492e-01,4.251856505870819092e-01,4.325383305549621582e-01
1.269825907530000020e-01,3.191047906875610352e-01,3.113073706626892090e-01,2.070112824440002441e-01,2.596952915191650391e-01,2.143827974796295166e-01
1.406870013279999942e-01,3.498279452323913574e-01,3.379899263381958008e-01,3.126634359359741211e-01,3.163981735706329346e-01,2.909309267997741699e-01
4.299507183199999250e-01,2.853004932403564453e-01,2.914577722549438477e-01,2.334809601306915283e-01,2.903428673744201660e-01,2.524065971374511719e-01
3.794689347339999519e-01,3.547132015228271484e-01,3.433677256107330322e-01,3.119627833366394043e-01,3.428651690483093262e-01,3.194046020507812500e-01
2.980941578180000273e-01,2.009031176567077637e-01,2.030981779098510742e-01,2.092904746532440186e-01,2.212350070476531982e-01,1.847791373729705811e-01
-2.206255250449999997e-02,2.309980988502502441e-01,2.295638024806976318e-01,2.159596085548400879e-01,2.633752226829528809e-01,2.174708843231201172e-01
4.870911420729999719e-01,4.463293254375457764e-01,4.774515926837921143e-01,4.224643409252166748e-01,4.021172821521759033e-01,4.336006343364715576e-01
2.146288775930000059e-01,2.243748903274536133e-01,2.220432460308074951e-01,1.961221694946289062e-01,2.160490751266479492e-01,1.799173057079315186e-01
2.884159017619999932e-01,3.543094992637634277e-01,3.553457260131835938e-01,2.714884281158447266e-01,3.047370314598083496e-01,2.954372167587280273e-01
1.842778666030000234e-01,3.036497235298156738e-01,3.007328510284423828e-01,2.765302062034606934e-01,2.719047069549560547e-01,2.731274366378784180e-01
2.731629702180000119e-01,3.636959791183471680e-01,3.656093478202819824e-01,2.534252405166625977e-01,2.853024601936340332e-01,2.628638148307800293e-01
1.812582507130000020e-01,2.555402517318725586e-01,2.517379522323608398e-01,1.984206736087799072e-01,2.386945784091949463e-01,2.000823915004730225e-01
8.865669677250000158e-02,2.252774834632873535e-01,2.237537801265716553e-01,2.201209068298339844e-01,2.434515655040740967e-01,2.234812974929809570e-01
2.809830011109999970e-01,2.161384820938110352e-01,2.184576988220214844e-01,1.869180202484130859e-01,1.935640573501586914e-01,1.700633466243743896e-01
1.055940319999999932e+00,4.794090092182159424e-01,4.890568256378173828e-01,4.537793695926666260e-01,4.477941393852233887e-01,3.429033160209655762e-01
6.007525811909999458e-01,3.978509604930877686e-01,3.893946409225463867e-01,3.735859990119934082e-01,3.549126982688903809e-01,3.144680559635162354e-01
3.193088950920000002e-01,3.594188690185546875e-01,3.599479198455810547e-01,3.053868412971496582e-01,2.795571684837341309e-01,2.415195107460021973e-01
-7.115066721899999946e-02,2.442075908184051514e-01,2.550698518753051758e-01,2.107878923416137695e-01,1.575471460819244385e-01,1.711284816265106201e-01
2.859382682119999686e-01,3.390369117259979248e-01,3.354811668395996094e-01,3.339377045631408691e-01,2.925308048725128174e-01,2.702136039733886719e-01
5.106286608000000227e-01,3.001042902469635010e-01,3.227226734161376953e-01,2.465824186801910400e-01,2.509192526340484619e-01,2.358666658401489258e-01
1.092520256589999961e-01,2.684821188449859619e-01,2.733356356620788574e-01,2.319356799125671387e-01,2.599857449531555176e-01,2.293572425842285156e-01
1.197819682479999981e-01,2.416449189186096191e-01,2.541402578353881836e-01,2.051976621150970459e-01,1.801958382129669189e-01,1.726680099964141846e-01
2.256233764730000146e-01,2.765544354915618896e-01,2.836605012416839600e-01,2.739448547363281250e-01,2.609906196594238281e-01,2.152449488639831543e-01
6.649387753519999666e-01,4.054991006851196289e-01,4.061309099197387695e-01,3.650735616683959961e-01,3.477948009967803955e-01,3.196426630020141602e-01
1.636825377159999984e-01,2.326336801052093506e-01,2.373266518115997314e-01,2.192457616329193115e-01,2.003910839557647705e-01,1.751445233821868896e-01
1.759158533709999916e-01,3.427603840827941895e-01,3.405817151069641113e-01,2.904684245586395264e-01,2.761266827583312988e-01,2.747287154197692871e-01
1.224918799430000094e-01,3.366848826408386230e-01,3.319392204284667969e-01,2.720983922481536865e-01,2.752258181571960449e-01,2.439248263835906982e-01
5.556131949470000109e-01,4.778884947299957275e-01,4.810370802879333496e-01,4.476400315761566162e-01,4.286400377750396729e-01,3.380768299102783203e-01
-1.319301152490000018e-01,3.796721696853637695e-01,3.780802786350250244e-01,2.766849696636199951e-01,2.684127092361450195e-01,2.318395674228668213e-01
-6.317578422910000158e-02,2.595904469490051270e-01,2.701652944087982178e-01,2.261621356010437012e-01,2.106578350067138672e-01,2.062456011772155762e-01
-5.512347519079999897e-02,2.199962437152862549e-01,2.333246171474456787e-01,2.238334119319915771e-01,1.843955516815185547e-01,1.559780538082122803e-01
2.415731424520000115e-01,2.617000043392181396e-01,2.603312134742736816e-01,2.307747006416320801e-01,2.851275801658630371e-01,2.889619767665863037e-01
-8.679072900499999743e-02,2.552073895931243896e-01,2.567900121212005615e-01,2.296582758426666260e-01,2.994293868541717529e-01,2.793287634849548340e-01
3.794689347339999519e-01,1.678574681282043457e-01,1.585110127925872803e-01,1.710445582866668701e-01,1.961252391338348389e-01,2.116568684577941895e-01
2.959262284609999738e-01,2.481475472450256348e-01,2.392810881137847900e-01,2.361097633838653564e-01,2.642071247100830078e-01,2.639642357826232910e-01
3.193088950920000002e-01,2.566104531288146973e-01,2.496930062770843506e-01,2.255245447158813477e-01,2.644252777099609375e-01,2.530973553657531738e-01
-3.631242959070000165e-01,1.485021114349365234e-01,1.376666426658630371e-01,1.722247004508972168e-01,1.846095919609069824e-01,1.949001848697662354e-01
3.984383166029999979e-01,2.590467035770416260e-01,2.502344250679016113e-01,2.437248528003692627e-01,2.821167409420013428e-01,2.729727029800415039e-01
1.712702904639999968e-01,3.528414964675903320e-01,3.386841118335723877e-01,3.161758780479431152e-01,4.027501344680786133e-01,3.500485420227050781e-01
2.618587671450000043e-01,1.678574681282043457e-01,1.585110127925872803e-01,1.710445582866668701e-01,1.961252391338348389e-01,2.116568684577941895e-01
3.155924447660000132e-01,1.517699658870697021e-01,1.351696550846099854e-01,1.688471436500549316e-01,1.957276463508605957e-01,2.003101706504821777e-01
-2.285578237090000187e-01,1.589443385601043701e-01,1.475020349025726318e-01,1.669292747974395752e-01,1.977006793022155762e-01,2.186830639839172363e-01
3.547700252800000675e-01,1.806279718875885010e-01,1.664359867572784424e-01,1.867109537124633789e-01,2.223729491233825684e-01,2.396862208843231201e-01
1.122716415479999980e-01,1.781095266342163086e-01,1.724979877471923828e-01,1.855251193046569824e-01,2.305837869644165039e-01,2.310683727264404297e-01
2.002276325820000202e-01,2.721121609210968018e-01,2.716307640075683594e-01,2.404820919036865234e-01,2.990283966064453125e-01,2.942276298999786377e-01
4.287119015449999959e-01,4.288109838962554932e-01,4.200423359870910645e-01,3.807421326637268066e-01,5.459679365158081055e-01,3.986726403236389160e-01
1.759158533709999916e-01,2.436010539531707764e-01,2.362645864486694336e-01,2.221767306327819824e-01,2.664902210235595703e-01,2.560290098190307617e-01
3.920119545819999995e-01,3.740715980529785156e-01,3.701158761978149414e-01,2.444798052310943604e-01,2.528241276741027832e-01,2.748908996582031250e-01
3.440852305939999800e-01,4.249480962753295898e-01,4.247779250144958496e-01,3.376348614692687988e-01,3.248994350433349609e-01,3.607010245323181152e-01
2.665817561000000113e-01,3.812287747859954834e-01,3.775428831577301025e-01,2.327895164489746094e-01,2.430168390274047852e-01,2.729269266128540039e-01
4.006062459590000180e-01,3.780899643898010254e-01,3.838780522346496582e-01,3.030141592025756836e-01,3.017696738243103027e-01,3.420367240905761719e-01
5.748922810100000058e-01,3.632029294967651367e-01,3.672660887241363525e-01,3.180549740791320801e-01,2.629197835922241211e-01,3.781001567840576172e-01
6.275419939530000324e-01,3.734951019287109375e-01,3.761884570121765137e-01,3.085636496543884277e-01,3.148359060287475586e-01,3.465548753738403320e-01
2.891127361979999866e-01,3.582511544227600098e-01,3.564012050628662109e-01,2.437228262424468994e-01,2.330688834190368652e-01,2.576752305030822754e-01
5.106286608000000227e-01,4.136317968368530273e-01,4.162527918815612793e-01,2.946265935897827148e-01,2.743545174598693848e-01,3.256995081901550293e-01
1.245823832509999896e-01,3.016197085380554199e-01,2.934099435806274414e-01,2.225719690322875977e-01,2.260288000106811523e-01,2.411607503890991211e-01
3.329358796180000302e-01,3.987002968788146973e-01,4.004316031932830811e-01,2.052042186260223389e-01,2.175123989582061768e-01,2.295202016830444336e-01
1.659278931210000085e-01,3.417035043239593506e-01,3.389550447463989258e-01,2.817161083221435547e-01,2.722147703170776367e-01,3.023109436035156250e-01
-8.115759685029999559e-01,4.110180735588073730e-01,4.000359177589416504e-01,1.336978077888488770e-01,1.360739767551422119e-01,1.478818058967590332e-01
1.393707585040000196e-01,3.804601430892944336e-01,3.776932954788208008e-01,1.801332831382751465e-01,2.328819036483764648e-01,2.404245138168334961e-01
2.665817561000000113e-01,3.160174787044525146e-01,3.047894239425659180e-01,2.845925688743591309e-01,2.325163185596466064e-01,3.397024273872375488e-01
