# observed_effect,predicted_effect
4.961382276119999379e-02,5.964558720588684082e-01
7.234678960619999044e-01,8.138598203659057617e-01
2.291894501360000058e-01,1.957614719867706299e-01
9.193927397960000025e-01,7.613413333892822266e-01
7.950606423739999817e-01,7.202323675155639648e-01
1.306566744370000199e-01,1.338309049606323242e-01
6.420629349040000156e-01,6.819536089897155762e-01
1.020208976670000212e+00,7.284846901893615723e-01
2.184215201249999905e-01,5.371586084365844727e-01
8.641045951950000470e-01,8.296566009521484375e-01
-7.980959791949999646e-03,3.472387790679931641e-01
8.920985372609999686e-01,6.072342991828918457e-01
3.537840421289999981e-01,4.477631449699401855e-01
1.498451609889999980e-01,6.165534257888793945e-02
7.465920560550000085e-01,7.323759794235229492e-01
2.395188992330000155e-01,5.952584743499755859e-01
6.581974017270000310e-01,5.367259979248046875e-01
4.659223966480000034e-02,2.490382492542266846e-01
2.442590040100000026e-01,3.128084540367126465e-01
6.641560771099999649e-02,2.186353206634521484e-01
8.001525308249999302e-01,8.055018782615661621e-01
7.519724937999999748e-01,7.476776242256164551e-01
2.217041844319999899e-01,2.178927361965179443e-01
4.901303026479999492e-01,6.364549994468688965e-01
7.957445476750000246e-01,5.506910085678100586e-01
7.428351254399999659e-01,6.771883964538574219e-01
2.072833572989999928e-01,4.594565331935882568e-01
5.444400370579999260e-01,6.841489672660827637e-01
3.346991790759999974e-01,3.380684256553649902e-01
1.590172491259999876e-01,5.565746426582336426e-01
7.968986862190000631e-01,6.032215952873229980e-01
3.457237058519999628e-01,3.120577335357666016e-01
6.023430969840000149e-01,7.253003120422363281e-01
7.419608872849999814e-01,4.955248832702636719e-01
9.647976609289998784e-01,6.823617219924926758e-01
5.685106705269999949e-01,3.168660700321197510e-01
6.427231015200000064e-01,8.576756715774536133e-01
2.018284317039999998e-01,6.298975944519042969e-01
6.954220213680000207e-01,6.893311142921447754e-01
2.353125086289999945e-01,3.218680024147033691e-01
4.043315767360000090e-01,4.389327764511108398e-01
8.561154531039999460e-01,7.311589121818542480e-01
4.311851050469999724e-01,7.045162916183471680e-01
4.630465627970000164e-01,5.060383081436157227e-01
3.964395651150000033e-01,4.376188516616821289e-01
7.143256505910000609e-01,7.069060802459716797e-01
1.149165986130000067e-01,2.476842105388641357e-01
6.265643592490000024e-01,4.836805164813995361e-01
9.256783356689998743e-02,2.201379835605621338e-01
2.105984510029999812e-01,4.321528077125549316e-01
6.954167129800000735e-01,7.713169455528259277e-01
7.056404452029999552e-01,6.332717537879943848e-01
6.505260149870000230e-01,6.168871521949768066e-01
1.316160522089999951e-01,2.257746458053588867e-01
9.542092574770000279e-01,6.365878582000732422e-01
2.890480041469999928e-01,1.797848045825958252e-01
2.282021607239999861e-01,3.544217944145202637e-01
3.285325726440000427e-01,6.396574974060058594e-01
8.180048642990001007e-01,5.785318613052368164e-01
6.981288159759999612e-01,8.059185147285461426e-01
3.264176730820000372e-01,3.829584717750549316e-01
1.773710196319999988e-01,2.970593273639678955e-01
8.399927760889999151e-01,6.457264423370361328e-01
1.811206476590000169e-01,3.791165351867675781e-01
9.480477861480001156e-01,8.619821071624755859e-01
1.693804441599999766e-01,3.781015574932098389e-01
3.281359904389999915e-01,3.123436570167541504e-01
1.429306048120000117e-01,3.063715696334838867e-01
6.339208598400000172e-01,7.896559834480285645e-01
1.265791704149999974e-01,3.603076934814453125e-01
7.674778655630000168e-01,6.394698619842529297e-01
3.328491207420000153e-01,4.909335374832153320e-01
2.483135720900000176e-01,2.556017637252807617e-01
1.834354578159999860e-01,3.743197321891784668e-01
5.065393432199999380e-01,7.695745229721069336e-01
6.162213069160000778e-01,7.145642042160034180e-01
6.026183785899999479e-02,2.330126762390136719e-01
8.758480122769999321e-01,4.335914552211761475e-01
5.877441554750000297e-01,5.471726655960083008e-01
4.142258892199999765e-01,4.725373685359954834e-01
1.717426351200000145e-01,2.326625585556030273e-01
7.538859469290000170e-01,6.128669381141662598e-01
8.512880677230000304e-01,8.565356135368347168e-01
4.418738914140000196e-01,4.945499598979949951e-01
8.727625476760000334e-01,7.348592281341552734e-01
7.906185009370000349e-01,8.542447090148925781e-01
5.540915754790000092e-01,6.441799402236938477e-01
6.449148811789999769e-01,6.161522865295410156e-01
9.366050450630000190e-01,6.064109206199645996e-01
2.362629305479999886e-01,1.113617122173309326e-01
4.001936046569999905e-01,3.600603342056274414e-01
4.248579663690000285e-01,4.556576907634735107e-01
7.693187176229999702e-01,6.337629556655883789e-01
7.658342260780001132e-01,6.650463342666625977e-01
1.500124601539999936e-01,9.861791133880615234e-02
3.299518228559999988e-01,4.517380595207214355e-01
4.237636887139999975e-01,2.211714684963226318e-01
5.269366808940000313e-01,6.164193749427795410e-01
7.292942367579999807e-01,5.862131118774414062e-01
6.959271406899999457e-01,6.167313456535339355e-01
9.023386812720001204e-01,5.395362377166748047e-01
1.381835829629999846e-01,1.563488245010375977e-01
8.982470769560000345e-01,6.894888281822204590e-01
9.185106667519999935e-01,7.827469110488891602e-01
6.590524345999999589e-01,7.403708696365356445e-01
3.539318517750000281e-01,4.769290983676910400e-01
8.178567691539999629e-01,4.633417129516601562e-01
7.708856746879999555e-01,7.599427700042724609e-01
3.215169832320000087e-01,2.390039861202239990e-01
4.742364058110000169e-01,3.417709469795227051e-01
9.011928634860000287e-01,7.507407665252685547e-01
7.557843334939999824e-01,6.188253760337829590e-01
7.836880646020000230e-01,7.838955521583557129e-01
2.514492121660000246e-01,2.752762138843536377e-01
8.727099896259998824e-01,8.028719425201416016e-01
1.004231465459999972e+00,7.944853901863098145e-01
7.706123294079999519e-01,6.812981963157653809e-01
2.740586101540000152e-01,6.364196538925170898e-02
1.265082754390000064e-01,3.601047992706298828e-01
8.270942567169999038e-02,4.385055899620056152e-01
5.644599929310000208e-01,3.959133923053741455e-01
5.499199245899999422e-01,5.105037689208984375e-01
1.296887662829999954e-01,2.771604359149932861e-01
9.396909144430000138e-01,5.815923213958740234e-01
3.771829028879999934e-01,3.030881881713867188e-01
9.922316360840000016e-01,7.982099056243896484e-01
1.491227827060000177e-01,2.412272393703460693e-01
2.837417065889999979e-01,1.066198945045471191e-01
2.112236625610000029e-01,3.054637014865875244e-01
4.157844885989999684e-01,3.995296359062194824e-01
3.038222291900000149e-01,2.871674299240112305e-01
6.001065753219999577e-01,5.512067079544067383e-01
2.841868985689999794e-01,6.969670057296752930e-01
9.167070014149999446e-01,6.415916085243225098e-01
1.012204300070000063e+00,7.887686491012573242e-01
1.727130175380000021e-01,3.140178024768829346e-01
9.191826942569998604e-02,3.414908051490783691e-02
8.061849819930000383e-01,8.402540683746337891e-01
4.732792860339999907e-01,3.955517709255218506e-01
8.750569951620000841e-01,7.750247716903686523e-01
8.922171937610000603e-01,6.305934190750122070e-01
6.350755272370000037e-01,5.252022147178649902e-01
3.112718659629999940e-01,3.876351118087768555e-01
3.706417846969999874e-01,8.054158687591552734e-01
-1.950800763570000040e-02,4.905453920364379883e-01
1.097464304979999944e-01,1.836830973625183105e-01
8.103745878260000257e-01,9.009164571762084961e-01
8.965314312890000359e-01,6.962996721267700195e-01
1.809174623270000115e-01,2.835378050804138184e-01
1.908722853469999869e-01,5.398932099342346191e-02
7.341714522229999540e-01,4.673341214656829834e-01
1.422916653530000020e-01,2.663395106792449951e-01
8.135575968440000860e-01,8.193222284317016602e-01
8.781436769600000636e-01,8.360396027565002441e-01
8.291638975349999718e-01,6.977490186691284180e-01
1.932384247500000263e-01,4.569565951824188232e-01
6.676118150709999810e-01,6.107459068298339844e-01
-6.770801247900000430e-02,1.397211849689483643e-01
6.908242741750000304e-01,7.100328207015991211e-01
5.642976380040000128e-01,6.580567955970764160e-01
4.788810862969999915e-01,4.065427780151367188e-01
8.810382852379999852e-01,8.122545480728149414e-01
6.716887669379999204e-02,1.299763023853302002e-01
7.670247750149999932e-01,5.961254835128784180e-01
1.005165326779999813e+00,9.013439416885375977e-01
7.536436870000000621e-01,7.860099077224731445e-01
7.946207523880000068e-01,6.919759511947631836e-01
1.141755041970000106e-01,2.625956237316131592e-01
1.074046443520000060e-01,1.452287435531616211e-01
2.811973703739999997e-01,2.749017477035522461e-01
7.708913983690000027e-01,6.616798043251037598e-01
6.724756079009999166e-01,5.752217173576354980e-01
6.631053064290000354e-02,1.131393015384674072e-01
2.084763696489999873e-01,4.407033622264862061e-01
8.439652323999999872e-01,4.076113700866699219e-01
8.493970094850000763e-01,9.086587429046630859e-01
6.717814429080000149e-01,7.758868932723999023e-01
5.798881058950000611e-01,5.369798541069030762e-01
6.367553565560000184e-01,6.903986930847167969e-01
3.504402824090000479e-01,7.468878626823425293e-01
3.688030032159999583e-01,4.472754299640655518e-01
7.996961767300000412e-01,6.650444269180297852e-01
4.388686059570000575e-01,2.242747843265533447e-01
2.744680875700000189e-01,5.141801834106445312e-01
8.796410051180000300e-01,8.128569126129150391e-01
3.547447954079999688e-01,4.274017214775085449e-01
9.677155825890000340e-01,5.974593758583068848e-01
9.525356923850000213e-01,6.624814271926879883e-01
3.296727919169999965e-01,5.040814280509948730e-01
2.514100988740000098e-01,6.712183356285095215e-01
7.571242074739999994e-01,6.439565420150756836e-01
8.104454939899998767e-01,6.503462791442871094e-01
5.815415319879999601e-01,7.020292282104492188e-01
9.425771871579999850e-01,8.469105958938598633e-01
3.184060379340000191e-01,2.836017906665802002e-01
8.243488377979999449e-01,6.825909614562988281e-01
2.356058358579999901e-01,2.546241283416748047e-01
3.840063116979999802e-01,4.496626853942871094e-01
9.320669070759999286e-01,8.292393684387207031e-01
2.759665480490000045e-01,5.493532419204711914e-01
4.256942163180000294e-01,5.533449053764343262e-01
6.312038912569999383e-01,6.940718889236450195e-01
8.666145583689999210e-01,6.701328754425048828e-01
9.466758244609999595e-01,8.422164916992187500e-01
3.102245925120000192e-01,3.617235422134399414e-01
5.617084325140000445e-01,4.447007179260253906e-01
9.044353811049998804e-01,5.530008077621459961e-01
8.762774641549999632e-01,4.976539909839630127e-01
1.026466642060000073e-01,3.575306534767150879e-01
2.430579903850000056e-01,2.228169441223144531e-01
3.488489791539999829e-01,6.369225382804870605e-01
7.863833268040000268e-01,6.551391482353210449e-01
9.751475182040000300e-01,8.288221955299377441e-01
7.119204969879999734e-01,8.359714746475219727e-01
8.759711757660000320e-01,7.279863357543945312e-01
1.315739953550000008e-01,1.747285127639770508e-01
2.936692873000000259e-01,1.983260214328765869e-01
3.868798014159999799e-01,6.762020587921142578e-01
5.786990955709999662e-01,3.365393579006195068e-01
-9.782772693900000649e-02,3.560530543327331543e-01
5.057216473069999774e-01,7.077254056930541992e-01
5.790749897339999563e-01,1.951738893985748291e-01
2.204890288740000148e-01,1.987757086753845215e-01
9.648700348780000491e-01,7.591654658317565918e-01
2.078072776300000091e-01,3.008220195770263672e-01
2.641702189460000127e-01,1.659092605113983154e-01
9.194011481209999337e-01,4.693883359432220459e-01
8.108318187740000127e-01,5.861974954605102539e-01
7.264279461599999488e-01,6.582413315773010254e-01
6.903992891609999072e-01,7.943149805068969727e-01
1.255290525780000110e-01,1.710776090621948242e-01
6.041778045180000722e-01,6.525906920433044434e-01
3.754910769969999618e-01,5.096452832221984863e-01
5.454425251009999975e-01,5.677692890167236328e-01
2.179668926470000045e-01,2.479466795921325684e-01
6.552088994429999813e-01,5.736403465270996094e-01
8.793390101410000215e-01,8.221962451934814453e-01
9.571173701530000244e-01,7.125884294509887695e-01
3.866170170570000231e-01,3.235539197921752930e-01
6.522578474250000369e-01,6.553401947021484375e-01
7.265021634000000672e-01,5.016179680824279785e-01
9.962273615309999997e-01,4.343036413192749023e-01
2.330688822270000071e-01,2.204924225807189941e-01
1.301890039520000042e-01,1.904891431331634521e-01
-7.494896811609999543e-02,3.479871153831481934e-01
1.204056400129999982e-01,2.108095884323120117e-01
9.335285750099999724e-01,8.724592924118041992e-01
9.240392430470000251e-01,5.588826537132263184e-01
9.287083424009999755e-01,6.596261262893676758e-01
1.698956959870000227e-02,3.975684046745300293e-01
1.611815211669999914e-01,4.876101911067962646e-01
4.108524854370000368e-01,2.122603058815002441e-01
3.859612034089999755e-01,5.418762564659118652e-01
3.530041269020000039e-01,7.126325964927673340e-01
8.350269978850000108e-01,6.352820992469787598e-01
1.922870648250000203e-01,5.357843637466430664e-01
7.067528820409999524e-01,6.307321786880493164e-01
8.565859114470000257e-01,6.336928606033325195e-01
2.181309165710000053e-01,2.690746784210205078e-01
1.000004321029999810e+00,5.225099325180053711e-01
7.295681378089999836e-01,4.938707649707794189e-01
3.930980138440000049e-01,2.869194447994232178e-01
3.333460395120000364e-01,4.610070586204528809e-01
1.548777916819999989e-01,2.704759240150451660e-01
3.741974506590000499e-02,1.261727809906005859e-01
1.352580208960000030e-01,1.456466019153594971e-01
8.073764338590000422e-01,5.576563477516174316e-01
9.026878418760000411e-01,7.466106414794921875e-01
2.440832396550000061e-01,6.723673939704895020e-01
8.624317453640000242e-01,7.618566751480102539e-01
2.179229833340000089e-01,7.458627223968505859e-02
7.786941320749999340e-01,3.181659281253814697e-01
1.548625017830000117e-01,1.625111401081085205e-01
8.187743646359999516e-01,7.857285141944885254e-01
1.009026749000000001e+00,7.442800402641296387e-01
3.324151315909999738e-02,2.302402853965759277e-01
1.333539045940000112e-01,1.328423321247100830e-01
7.393258837680000140e-01,7.977628111839294434e-01
5.382666578179999828e-01,5.452603697776794434e-01
8.066933800900000229e-01,7.588745355606079102e-01
6.360539778889999774e-01,4.288748502731323242e-01
2.914402244329999947e-01,3.695940375328063965e-01
7.559041547840000819e-01,7.298897504806518555e-01
1.016140725279999879e+00,5.831107497215270996e-01
9.852450717900000654e-02,3.757286071777343750e-02
7.272813809479999891e-01,4.637935161590576172e-01
2.718243664230000078e-01,1.953909099102020264e-01
1.865564759789999916e-01,3.328152298927307129e-01
1.913443122500000093e-01,6.872896552085876465e-01
5.070217765169999780e-01,4.572185873985290527e-01
8.876963709960000726e-01,6.557055711746215820e-01
4.347295574130000118e-01,6.007727384567260742e-01
8.923565291329998983e-01,4.175161719322204590e-01
5.780246581519999927e-01,6.022487878799438477e-01
1.162812387859999963e-01,5.437737703323364258e-01
3.833090404580000166e-01,1.711952984333038330e-01
5.470675446830000066e-01,4.805080294609069824e-01
2.854315160729999912e-01,6.005527377128601074e-01
9.961465200369999939e-01,8.346647024154663086e-01
4.945036823559999239e-02,4.067558050155639648e-01
1.041772154209999988e-02,3.491853475570678711e-01
1.021505413160000098e+00,7.664327621459960938e-01
1.019166712150000098e+00,6.289241313934326172e-01
8.714917041830000377e-01,7.622270584106445312e-01
4.948797026139999944e-01,4.961279034614562988e-01
9.121809668310001951e-02,3.473390340805053711e-01
5.335402681549999970e-01,6.575978994369506836e-01
7.514771371960000668e-01,6.523407101631164551e-01
1.008496721660000067e-01,2.663151323795318604e-01
4.319188821549999613e-01,6.349822282791137695e-01
3.802319371599999914e-02,3.011710047721862793e-01
6.712050605060000397e-01,5.992337465286254883e-01
6.675707007660000025e-01,6.783415079116821289e-01
2.630742886980000361e-01,4.486502707004547119e-01
9.731796290780000414e-01,7.155029773712158203e-01
7.845747627380000866e-02,2.228245139122009277e-01
8.700674108939999707e-01,6.313062906265258789e-01
9.452793004830000179e-01,7.354435920715332031e-01
4.447672587749999518e-01,5.202457904815673828e-01
5.709703571990000226e-01,6.540007591247558594e-01
6.016712656439999751e-01,6.206003427505493164e-01
1.895235691589999827e-01,2.461387217044830322e-01
8.600284427900000139e-01,8.331642746925354004e-01
9.419598454819999578e-02,5.247777104377746582e-01
3.857609547410000284e-01,1.975410580635070801e-01
3.166834936180000226e-01,2.567817270755767822e-01
7.351107060529999959e-01,6.247903704643249512e-01
4.266735510559999112e-02,1.368117034435272217e-01
2.785560477849999828e-01,4.262214004993438721e-01
2.413981286309999919e-01,1.558669209480285645e-01
4.016287912200000032e-01,2.256039381027221680e-01
1.091428507919999930e-01,3.195560574531555176e-01
4.971508612810000005e-01,6.146466732025146484e-01
1.019162932620000017e+00,8.288934230804443359e-01
8.668825623710001149e-02,2.626310288906097412e-01
2.241699015659999739e-01,2.693780064582824707e-01
3.626571819820000320e-01,3.677890002727508545e-01
4.240056461530000154e-01,6.342840790748596191e-01
5.312187001629999905e-01,5.630253553390502930e-01
6.886047868619998846e-01,6.025807261466979980e-01
8.896781145369998811e-02,1.957924962043762207e-01
2.522747660159999628e-01,3.366472423076629639e-01
9.122928871979999466e-01,6.724827289581298828e-01
2.786385660139999998e-01,5.118172168731689453e-01
5.569363696560000188e-01,6.905437111854553223e-01
-9.067722822330000210e-02,4.574962854385375977e-01
1.966794820829999846e-01,1.269359588623046875e-01
5.210562960260000098e-01,7.053214311599731445e-01
9.805483744740000063e-01,7.731635570526123047e-01
2.366733767570000299e-02,2.631176710128784180e-01
3.498897899419999846e-01,5.726974010467529297e-01
4.339942321019999438e-01,3.445642590522766113e-01
8.689008254070000881e-01,7.047397494316101074e-01
7.825585024810000068e-02,2.293476462364196777e-01
5.604206998610000712e-01,4.853436648845672607e-01
1.009353740819999956e+00,7.550884485244750977e-01
4.586192946199999509e-01,4.903939962387084961e-01
3.622859888689999863e-02,4.687423706054687500e-01
9.848977384939999746e-01,5.976949334144592285e-01
3.561721746720000192e-01,6.892595291137695312e-01
8.488997699709999178e-01,4.814704656600952148e-01
6.940558779109999854e-01,8.255077600479125977e-01
1.291049072530000008e-01,2.749192118644714355e-01
8.930122725409999074e-01,8.571690320968627930e-01
7.308524216850000865e-01,8.283993601799011230e-01
1.729529841419999991e-01,1.405071914196014404e-01
9.622346812600000021e-01,5.159913301467895508e-01
6.683396273300000745e-01,6.831530332565307617e-01
1.725651282310000090e-01,7.326522469520568848e-02
9.622075949909999482e-01,5.255213379859924316e-01
2.511601295609999784e-01,5.074142217636108398e-01
8.706133625560000810e-01,7.211586236953735352e-01
7.186655683460000388e-01,6.157493591308593750e-01
8.876869414700001570e-01,6.516211032867431641e-01
1.568395945759999965e-01,3.653747439384460449e-01
9.790206329049999656e-01,9.079611301422119141e-01
8.310913179669999762e-01,7.940621376037597656e-01
8.065468992649998947e-01,9.537582993507385254e-01
9.834723641120000082e-01,7.788063287734985352e-01
6.996736413570000535e-01,5.022411942481994629e-01
9.802790028720000937e-01,8.256897330284118652e-01
8.907768790769999834e-01,5.613330006599426270e-01
9.282628057870000449e-01,7.036786675453186035e-01
9.191675750339999285e-01,6.478246450424194336e-01
9.861681477660000361e-01,8.599682450294494629e-01
4.692293944430000474e-01,5.868096351623535156e-01
8.305966502949999608e-01,7.707261443138122559e-01
3.682099051059999906e-01,4.341919124126434326e-01
6.133063133399999645e-01,7.067716717720031738e-01
1.487110499869999936e-01,4.654865860939025879e-01
8.462539710109999724e-01,6.185413599014282227e-01
3.756882916759999858e-01,6.564286947250366211e-01
3.683346560809999670e-02,4.895858466625213623e-01
7.018616412320000109e-01,7.351200580596923828e-01
2.700084917789999928e-01,6.166751980781555176e-01
1.648842887489999909e-01,2.457285821437835693e-01
5.573561266150000026e-01,5.312954187393188477e-01
1.829255816719999872e-01,3.247273266315460205e-01
5.720451315389999403e-01,3.050108551979064941e-01
8.478252651469999623e-01,6.855410933494567871e-01
1.995266489930000164e-01,4.880682229995727539e-01
9.702228323499999529e-01,4.140596091747283936e-01
4.147102350370000523e-01,3.773899674415588379e-01
9.196566775049999087e-01,7.424637675285339355e-01
3.830557063170000331e-01,3.894588351249694824e-01
6.172023097259999869e-01,6.066741347312927246e-01
2.942885650490000282e-01,7.123745083808898926e-01
3.479274433049999726e-01,6.706385016441345215e-01
2.342162186049999983e-01,2.434902787208557129e-01
7.250519297890000159e-01,8.289194107055664062e-01
3.590113053969999912e-01,7.370199561119079590e-01
7.811513007420000099e-01,1.924253404140472412e-01
8.877454987729999081e-01,5.499007701873779297e-01
3.222543835800000256e-01,6.880141496658325195e-01
2.743533253400000094e-01,3.502740263938903809e-01
1.698801976419999915e-01,1.348311007022857666e-01
9.010399962940000007e-01,6.424101591110229492e-01
5.510661267130000374e-01,3.879665136337280273e-01
6.871161770909999245e-01,4.595123231410980225e-01
6.194975068779999816e-01,4.664380848407745361e-01
1.301640678379999971e-01,2.287876009941101074e-01
5.894917865609999863e-01,4.930930137634277344e-01
7.719473721209999528e-01,6.694369316101074219e-01
6.044674843649999740e-01,5.460537075996398926e-01
8.735602413660000787e-01,8.071128129959106445e-01
9.192299890900000603e-02,2.458030879497528076e-01
6.297726506970000582e-01,8.073064088821411133e-01
5.667731122210000194e-01,4.480449557304382324e-01
2.086338400620000033e-01,4.203230738639831543e-01
7.173296632490000491e-01,6.661623120307922363e-01
1.009717653560000095e+00,4.931209087371826172e-01
1.133397359109999947e-01,2.019982039928436279e-01
7.240711808490000179e-01,3.015560507774353027e-01
1.005875632790000029e+00,8.403912782669067383e-01
1.056360833000000027e-01,1.421937048435211182e-01
8.738269365670000566e-01,3.776772916316986084e-01
7.145272422120000355e-01,7.848790287971496582e-01
8.536979527439999549e-01,7.466784715652465820e-01
7.311323256899998624e-01,7.927072048187255859e-01
8.259493660019999739e-01,6.989976167678833008e-01
1.825959614790000074e-01,2.703186869621276855e-01
5.148760180520000063e-01,6.328566074371337891e-01
8.550127011750000561e-01,5.685870051383972168e-01
1.610089558410000010e-01,5.840885639190673828e-02
4.846294204630000046e-01,2.945019602775573730e-01
3.712858420990000075e-01,2.411700189113616943e-01
2.445827016659999839e-02,4.626346230506896973e-01
4.251711539959999731e-01,5.940885543823242188e-01
1.489969730140000004e-01,2.012233138084411621e-01
2.095951115119999986e-01,2.695921659469604492e-01
9.660550474670000221e-02,1.759772002696990967e-01
8.272930925290000737e-01,7.337919473648071289e-01
-2.232000044280000109e-02,5.016360878944396973e-01
1.955737040709999985e-01,4.312652349472045898e-01
4.767945309969999768e-01,4.292499423027038574e-01
8.185548563449999149e-01,6.694096922874450684e-01
7.456159870520000510e-01,4.042026996612548828e-01
6.408722137760000104e-01,6.634253263473510742e-01
4.015653721989999592e-01,2.983350157737731934e-01
8.037434630840000205e-01,5.697137713432312012e-01
6.772203204419999789e-01,7.235273718833923340e-01
9.118067042309999648e-01,6.967417001724243164e-01
6.618319890089999769e-01,5.109987854957580566e-01
9.945694340840000036e-01,7.854229211807250977e-01
-5.248523146959999802e-02,2.103151679039001465e-01
9.268359878460000756e-01,7.524991035461425781e-01
6.487724769259999302e-01,7.335094213485717773e-01
1.676710614580000092e-01,5.262970924377441406e-02
5.088790916780000506e-01,5.150654315948486328e-01
4.759576377090000143e-01,7.394638061523437500e-01
4.535331730020000229e-01,6.719569563865661621e-01
1.394966196649999879e-01,9.792798757553100586e-02
3.953823549870000287e-01,5.558362007141113281e-01
5.542477887410000026e-01,4.709516465663909912e-01
6.104171153169999503e-02,3.077827692031860352e-01
4.329024921369999390e-01,5.327312946319580078e-01
1.692358125979999961e-01,3.119455575942993164e-01
7.778285502280000152e-01,8.066509366035461426e-01
2.720386244530000330e-01,7.564389705657958984e-02
1.924002998820000254e-01,4.276593029499053955e-01
2.012708128790000051e-01,1.448652446269989014e-01
2.457249577019999798e-01,2.368353605270385742e-01
2.006174786269999955e-01,3.174720108509063721e-01
7.952017092419999544e-01,6.879688501358032227e-01
9.379152664000000028e-01,8.526458740234375000e-01
8.659238996899999430e-01,5.380101799964904785e-01
5.793262000490000396e-01,3.378088772296905518e-01
9.305066380269999549e-01,8.059607744216918945e-01
2.338120270329999972e-01,3.878275454044342041e-01
2.080806414999999965e-01,1.874529719352722168e-01
3.355700619929999906e-01,5.606102943420410156e-01
6.763100703640000377e-01,6.051146388053894043e-01
7.494769318960000648e-01,6.901871562004089355e-01
3.367450879389999874e-01,4.702752530574798584e-01
6.714086625620000470e-01,5.455466508865356445e-01
2.164650420210000037e-01,2.873806357383728027e-01
2.719752401730000102e-01,3.062179982662200928e-01
9.208277347359999920e-01,5.913975238800048828e-01
7.674211274919999770e-01,6.809877753257751465e-01
2.531953297069999831e-01,1.126736104488372803e-01
2.035193804909999904e-01,3.412822484970092773e-01
6.650330730080000752e-01,7.933415770530700684e-01
3.708200814419999602e-01,4.287110567092895508e-01
3.880137837169999465e-02,5.328568816184997559e-01
1.839083549260000228e-01,3.386599421501159668e-01
7.743723749339999074e-01,6.257342100143432617e-01
1.649664715139999849e-01,2.766632437705993652e-01
9.908795682740000332e-01,7.575938701629638672e-01
7.992905903870000106e-01,7.528179883956909180e-01
4.276158477929999924e-01,4.697326123714447021e-01
