# observed_effect,predicted_effect
6.268658923000000049e-01,7.041465044021606445e-01
6.103734425689999465e-01,8.909800648689270020e-01
4.051345358879999692e-01,7.366231083869934082e-01
1.038810489679999893e+00,7.271198034286499023e-01
9.431197215090000308e-01,9.538583755493164062e-01
9.347143294290000126e-01,8.580133914947509766e-01
9.324110154539999584e-01,9.343390464782714844e-01
8.759631846629999385e-01,7.806542515754699707e-01
8.467273346340000728e-01,7.441584467887878418e-01
8.127988582459999556e-01,8.014291524887084961e-01
7.874862595489999784e-01,8.622672557830810547e-01
6.969658198429999896e-01,7.416915893554687500e-01
6.969658198429999896e-01,7.623291015625000000e-01
6.969658198429999896e-01,8.570258617401123047e-01
6.969658198429999896e-01,8.614629507064819336e-01
6.969658198429999896e-01,8.349470496177673340e-01
7.335989361049999324e-01,5.220822095870971680e-01
7.212083497840000579e-01,5.250514149665832520e-01
7.072902994499998819e-01,5.448291301727294922e-01
6.202277775050000219e-01,4.592107236385345459e-01
5.623622760069999504e-01,4.741844534873962402e-01
5.472889002220000521e-01,4.139401316642761230e-01
5.209232720809999773e-01,4.579478800296783447e-01
4.974675574019999935e-01,3.569639921188354492e-01
4.663898580409999717e-01,3.569639921188354492e-01
2.760046202589999664e-01,4.712001681327819824e-01
2.511933782429999762e-01,3.744065165519714355e-01
2.304595432119999898e-01,3.264827728271484375e-01
1.827995869269999907e-01,3.214568793773651123e-01
1.468245890090000005e-01,3.569639921188354492e-01
1.352819590079999967e-01,2.547155022621154785e-01
1.108275402180000091e-01,4.327314794063568115e-01
1.884532805640000072e-02,2.999682426452636719e-01
-2.631285639099999879e-02,1.079708635807037354e-01
1.059209552360000028e+00,9.013646841049194336e-01
9.978700359600000125e-01,9.430354833602905273e-01
9.842987255899999788e-01,8.500156402587890625e-01
9.775932554000000829e-01,9.453613758087158203e-01
9.307952878090000048e-01,8.937274217605590820e-01
9.182363129979999039e-01,8.703491687774658203e-01
9.044284568929999990e-01,8.494772911071777344e-01
8.998559075640000238e-01,9.138929843902587891e-01
8.592774890950000133e-01,8.089049458503723145e-01
8.375233000049999710e-01,7.971790432929992676e-01
8.348779970270000517e-01,8.952826261520385742e-01
8.151809539790000336e-01,8.761593699455261230e-01
7.856730763539999662e-01,9.430354833602905273e-01
7.723455283679999672e-01,6.394180059432983398e-01
1.027482354540000031e+00,8.969740867614746094e-01
9.235746290270000491e-01,7.292814850807189941e-01
8.908759899969999063e-01,8.836636543273925781e-01
8.767668387739999680e-01,8.432430028915405273e-01
8.764454974070000626e-01,8.429837822914123535e-01
8.755616583020000565e-01,8.492621183395385742e-01
8.725651450460000236e-01,8.252284526824951172e-01
8.510653428519999730e-01,8.613474369049072266e-01
8.268051722130000947e-01,8.242386579513549805e-01
8.122050883589999604e-01,8.369062542915344238e-01
7.927197336979999731e-01,8.189855813980102539e-01
7.890065670510000295e-01,8.969740867614746094e-01
7.462272709370000312e-01,8.060389161109924316e-01
7.244247703880000167e-01,7.774075269699096680e-01
2.501249131870000308e-01,5.751982927322387695e-01
7.476619809559998941e-01,5.242742896080017090e-01
7.116032298109998822e-01,4.241921901702880859e-01
7.041205665590000162e-01,4.042459726333618164e-01
6.260888997000000344e-01,4.780564010143280029e-01
5.001820199380000442e-01,4.974879324436187744e-01
4.525980389360000355e-01,3.958878517150878906e-01
3.426704249369999511e-01,3.172066807746887207e-01
3.212530128259999951e-01,3.368573784828186035e-01
2.774158761680000085e-01,4.577201604843139648e-01
2.369845971639999993e-01,3.720520436763763428e-01
2.193479075580000159e-01,4.905687570571899414e-01
1.963929481710000036e-01,2.346645295619964600e-01
1.710224158160000008e-01,2.346645295619964600e-01
1.546767046249999944e-01,1.852877140045166016e-01
7.572054486910000104e-02,3.504974246025085449e-01
1.027638715279999948e+00,8.486490845680236816e-01
9.994897728550000693e-01,9.472182989120483398e-01
9.762601798609999992e-01,9.472182989120483398e-01
9.613277292039998922e-01,8.899938464164733887e-01
9.490032955029999995e-01,9.315305948257446289e-01
9.425945097939999462e-01,9.470432996749877930e-01
9.306549640679999680e-01,9.551482200622558594e-01
8.272161203110000027e-01,8.680707216262817383e-01
8.170127801850000093e-01,8.879108428955078125e-01
8.033270057350000437e-01,9.242218732833862305e-01
7.105207123350000264e-01,8.745745420455932617e-01
5.392627831669999372e-01,5.908152461051940918e-01
3.892959947900000439e-01,8.477854728698730469e-01
9.548387584999999955e-01,8.427923321723937988e-01
9.494342898500000016e-01,8.630281686782836914e-01
9.463431583010000203e-01,9.561266303062438965e-01
8.843727864560000373e-01,7.995054721832275391e-01
8.444657168549999371e-01,7.889876961708068848e-01
8.365781193790000625e-01,7.941930890083312988e-01
8.081816057830000233e-01,9.561266303062438965e-01
7.811007274879999684e-01,8.665895462036132812e-01
7.442058072180000039e-01,7.121751308441162109e-01
6.826271791650000420e-01,6.939172744750976562e-01
4.825591622429999950e-01,5.780482292175292969e-01
4.337685975309999997e-01,5.661197900772094727e-01
2.996812445989999740e-01,6.312880516052246094e-01
1.012509811389999959e+00,8.507623076438903809e-01
9.700278011399999789e-01,7.996001243591308594e-01
9.176429440360001077e-01,7.115821242332458496e-01
9.114426393129999582e-01,8.086555004119873047e-01
9.050819646009999886e-01,8.796077966690063477e-01
7.806955928020000712e-01,7.568039298057556152e-01
7.423579440129999263e-01,7.049463987350463867e-01
7.106489682350001225e-01,7.786527872085571289e-01
7.095567283279999860e-01,6.076341271400451660e-01
6.717061432430000423e-01,7.681344151496887207e-01
6.410323757940000755e-01,8.523790836334228516e-01
6.276635325360000461e-01,6.674030423164367676e-01
6.053540623569999557e-01,7.261292338371276855e-01
5.535922426630000004e-01,6.324521899223327637e-01
5.489373032519999640e-01,7.246517539024353027e-01
5.197463568199999218e-01,7.555340528488159180e-01
1.019405720940000037e+00,6.505743265151977539e-01
8.875769788480000200e-01,3.752285838127136230e-01
7.639116706149999825e-01,6.445403099060058594e-01
5.918428907330000044e-01,6.622673869132995605e-01
5.561748008829999756e-01,3.364055156707763672e-01
5.501426841870000750e-01,2.757130861282348633e-01
5.153183409440000862e-01,4.318570494651794434e-01
3.183002003920000211e-01,1.685836315155029297e-01
1.636514101680000000e-01,2.419906258583068848e-01
1.365629143000000045e-01,2.569002509117126465e-01
1.238776481220000003e-01,2.214562892913818359e-02
4.988694416890000066e-02,5.624192953109741211e-02
4.988694416890000066e-02,2.355674207210540771e-01
-3.334508043509999686e-02,1.289311051368713379e-01
-2.458393259090000116e-01,1.615443527698516846e-01
1.068825737859999903e+00,9.143066406250000000e-01
1.033632543640000012e+00,9.357954859733581543e-01
1.025096850940000026e+00,9.750818014144897461e-01
9.921548504549999592e-01,9.408742189407348633e-01
9.856618705009999593e-01,9.408742189407348633e-01
9.643426850090000002e-01,9.744821786880493164e-01
9.493941973530000134e-01,9.293118715286254883e-01
9.107630714820000861e-01,9.202525615692138672e-01
8.943421868590000212e-01,9.446622133255004883e-01
8.149456110189999825e-01,9.331761598587036133e-01
1.057068612999999990e+00,8.215646147727966309e-01
8.960270740629999731e-01,7.467557787895202637e-01
8.111338168289999873e-01,7.816122174263000488e-01
7.901045000920000616e-01,7.257354259490966797e-01
7.797590320630000127e-01,8.036339282989501953e-01
7.496567831640000845e-01,6.310393810272216797e-01
6.804583153790000338e-01,7.276728153228759766e-01
6.520977046140000732e-01,6.483669877052307129e-01
6.457915556979999527e-01,5.098907947540283203e-01
6.229789246770000011e-01,7.455348372459411621e-01
6.091069205760000216e-01,7.467557787895202637e-01
6.007041345090000650e-01,5.903021097183227539e-01
4.928609294499999849e-01,5.488324761390686035e-01
3.818889058950000193e-01,4.353388845920562744e-01
2.441090339519999819e-01,4.782943129539489746e-01
7.210329451080000895e-01,2.642642855644226074e-01
5.320515461220000075e-01,2.761323451995849609e-01
4.992264152629999896e-01,4.767326712608337402e-01
4.942561483600000360e-01,3.424655199050903320e-01
4.567736725399999531e-01,3.193710446357727051e-01
3.791525929469999889e-01,4.051605165004730225e-01
3.201143859000000202e-01,1.647688150405883789e-01
2.525845879029999796e-01,1.763713359832763672e-01
1.774151645259999799e-01,2.240691184997558594e-01
1.730671331830000159e-01,2.608182728290557861e-01
1.449462555059999880e-01,2.396064996719360352e-01
1.367513490370000084e-01,1.811251640319824219e-01
1.076602329230000044e-01,2.163161933422088623e-01
6.714676429990000528e-02,2.029821276664733887e-01
3.853274890500000410e-02,1.540186703205108643e-01
2.019043134420000010e-02,9.213450551033020020e-02
1.040823133050000182e+00,1.014726519584655762e+00
1.009673267189999946e+00,9.528951644897460938e-01
1.004868181380000003e+00,9.474624991416931152e-01
9.779921757489999923e-01,9.208837747573852539e-01
9.523389912870000584e-01,8.873023986816406250e-01
8.978773428180000238e-01,8.748711347579956055e-01
8.843940354790000846e-01,8.135238885879516602e-01
8.668910543510000011e-01,8.158764243125915527e-01
8.321380757549999840e-01,7.481757998466491699e-01
8.319273896809999957e-01,8.028223514556884766e-01
8.310439515009999667e-01,7.935421466827392578e-01
8.187399649729999451e-01,8.406134843826293945e-01
7.437902484819999271e-01,7.796483635902404785e-01
6.830871603879999920e-01,5.886990427970886230e-01
6.790070271120000056e-01,7.701998353004455566e-01
6.772274614759999922e-01,7.507148981094360352e-01
4.686069731480000389e-01,5.941489338874816895e-01
6.896398581170000153e-01,5.392248630523681641e-01
6.570066299960000133e-01,5.663117170333862305e-01
6.298718272929999529e-01,5.506692528724670410e-01
5.846037894030000626e-01,4.582080841064453125e-01
5.730747908500000154e-01,4.356171488761901855e-01
5.665637692719999174e-01,5.634302496910095215e-01
5.427929275630000161e-01,5.355815887451171875e-01
4.876829834110000261e-01,4.410518109798431396e-01
4.516197819989999918e-01,4.909059405326843262e-01
4.062972183120000524e-01,4.380713403224945068e-01
2.677415565449999812e-01,3.919883370399475098e-01
2.506260694049999849e-01,2.294067144393920898e-01
2.443235288129999849e-01,4.392563700675964355e-01
2.204243911129999955e-01,3.573183417320251465e-01
1.417087863409999815e-01,2.192810177803039551e-01
1.321848135829999937e-01,2.139559388160705566e-01
6.506596368480001280e-02,1.370641589164733887e-01
5.016157777610000257e-02,2.748076915740966797e-01
9.635047518129999933e-01,7.574917078018188477e-01
9.200925956270000761e-01,8.828921318054199219e-01
9.147562842229999269e-01,8.401248455047607422e-01
9.023616886519999492e-01,8.757226467132568359e-01
8.955229109080000693e-01,8.852853775024414062e-01
8.874268324449999801e-01,8.481314182281494141e-01
8.695393642669999590e-01,8.852853775024414062e-01
8.549013930040000320e-01,7.800027132034301758e-01
8.506052814450000277e-01,8.676854372024536133e-01
8.409943079680000100e-01,8.757226467132568359e-01
7.692840652669999946e-01,8.315322399139404297e-01
6.999381974150000740e-01,7.929971218109130859e-01
6.373370503090000083e-01,7.552644014358520508e-01
5.106012581629999492e-01,7.313309907913208008e-01
4.267183318630000111e-01,5.804831385612487793e-01
2.228179132079999847e-01,7.055099606513977051e-01
1.029214350429999980e+00,6.740292310714721680e-01
9.487888006419999964e-01,7.965015172958374023e-01
8.986090308949999939e-01,7.143502831459045410e-01
8.354188448170000170e-01,6.564105749130249023e-01
8.233682428730000336e-01,6.991294026374816895e-01
7.536842749909999917e-01,6.104527711868286133e-01
7.505590648180000546e-01,6.706966757774353027e-01
7.429553222239999588e-01,5.298113226890563965e-01
7.413456084530000156e-01,6.692948341369628906e-01
7.399018776219999927e-01,6.863502860069274902e-01
7.124552154279999439e-01,5.020020008087158203e-01
6.891510904809999838e-01,6.572703123092651367e-01
6.697355969960000488e-01,6.977231502532958984e-01
4.595400548610000246e-01,6.234996318817138672e-01
2.892712276489999845e-01,6.324967741966247559e-01
2.539637698130000065e-01,6.318053007125854492e-01
1.315894399970000128e-01,5.734329223632812500e-01
1.093556794880000016e+00,6.469635963439941406e-01
1.005774271820000010e+00,6.906666755676269531e-01
9.696449177899999494e-01,7.218190431594848633e-01
9.294842631430000335e-01,7.485181689262390137e-01
8.544758111439999526e-01,6.700956821441650391e-01
7.366177006970000551e-01,6.291171908378601074e-01
6.936689736890000457e-01,7.173573970794677734e-01
6.320556656260000183e-01,4.787908494472503662e-01
6.111105431340000393e-01,6.892076730728149414e-01
4.365069151039999706e-01,4.714026749134063721e-01
4.164947450259999795e-01,5.194255709648132324e-01
3.837131145269999655e-01,5.621543526649475098e-01
3.599683329410000021e-01,6.083472967147827148e-01
3.354116782830000032e-01,5.529372692108154297e-01
2.209796722019999882e-01,4.923303425312042236e-01
4.433413327890000505e-02,2.879742383956909180e-01
1.031680039020000050e+00,6.142252683639526367e-01
8.478140417759999492e-01,6.323316097259521484e-01
7.560411124510000302e-01,6.401933431625366211e-01
7.244440147869999347e-01,5.991674661636352539e-01
7.036929600280000807e-01,5.855636000633239746e-01
6.425103857109999428e-01,5.732969641685485840e-01
6.280612501100000244e-01,6.153185367584228516e-01
5.830040987560000110e-01,6.566677093505859375e-01
5.471355464190000850e-01,6.514085531234741211e-01
4.887614715910000296e-01,7.262188792228698730e-01
4.627594824019999886e-01,6.029163599014282227e-01
4.472496997820000209e-01,4.717369675636291504e-01
3.858761047609999828e-01,5.567306876182556152e-01
3.629051083759999852e-01,5.906274914741516113e-01
2.889204182969999923e-01,5.193031430244445801e-01
8.665562819979999443e-01,8.244378566741943359e-01
8.467616137190000503e-01,6.837592124938964844e-01
7.990948417090000255e-01,8.066866397857666016e-01
7.333798306069999606e-01,6.020025610923767090e-01
7.149521360730000108e-01,6.020025610923767090e-01
6.796812626410000391e-01,6.858508586883544922e-01
5.670142084800000593e-01,6.139864921569824219e-01
5.448717235530000647e-01,5.974699854850769043e-01
5.281587650869999928e-01,5.777568817138671875e-01
5.249962688920000176e-01,5.498168468475341797e-01
4.447359001950000335e-01,6.828696727752685547e-01
3.821855903760000284e-01,6.849257946014404297e-01
3.493498350040000200e-01,6.157194375991821289e-01
2.827481783219999989e-01,5.212748646736145020e-01
5.948905219229999597e-01,4.553625583648681641e-01
4.926945455860000100e-01,3.013004660606384277e-01
4.156608210800000203e-01,3.070437908172607422e-01
3.779678596490000375e-01,2.658223807811737061e-01
3.444966381939999489e-01,1.939398050308227539e-01
3.427265544340000192e-01,2.747758626937866211e-01
3.025097702910000130e-01,2.133269011974334717e-01
2.715543530480000189e-01,2.918513417243957520e-01
1.871576413940000128e-01,2.309242486953735352e-01
1.851850905219999954e-01,1.501893699169158936e-01
1.779664363650000081e-01,1.235239803791046143e-01
1.146764199689999930e-01,2.160592079162597656e-01
8.001846059039999237e-02,1.005309522151947021e-01
6.159796265970000212e-02,2.253550887107849121e-01
5.912225094519999585e-02,3.037889897823333740e-01
4.599997654590000373e-02,1.221081912517547607e-01
1.477258182349999857e-03,1.221081912517547607e-01
9.285541172040000513e-01,6.954458951950073242e-01
8.022220565070000697e-01,6.775189638137817383e-01
7.925691863699999562e-01,6.944327354431152344e-01
7.196208873489999824e-01,6.824110150337219238e-01
6.969658198429999896e-01,6.536162495613098145e-01
6.315246404980000561e-01,6.355100274085998535e-01
5.410460974509999632e-01,5.892860889434814453e-01
5.199323860079999582e-01,5.367783904075622559e-01
4.796945533039999598e-01,6.152501106262207031e-01
4.645636447850000073e-01,6.172969341278076172e-01
4.434288847799999767e-01,6.493574380874633789e-01
1.543579692710000117e-01,6.921034455299377441e-01
1.310608705339999860e-02,6.592789888381958008e-01
6.610028496740000259e-01,3.941265940666198730e-01
6.128397325469999712e-01,3.404178321361541748e-01
5.352779898499999689e-01,2.197024226188659668e-01
4.294546448109999859e-01,2.898977398872375488e-01
3.812594536860000605e-01,3.072659373283386230e-01
3.767710986020000319e-01,2.632634639739990234e-01
3.181779182750000268e-01,2.448528110980987549e-01
2.401238397109999867e-01,2.284725308418273926e-01
2.025331141479999875e-01,2.038153409957885742e-01
1.886991979200000058e-01,2.102647721767425537e-01
1.847180129280000249e-01,2.141219377517700195e-01
1.652350638160000051e-01,1.763216555118560791e-01
1.614102395639999965e-01,2.934647202491760254e-01
1.084620828710000096e-01,2.831463813781738281e-01
9.101783725230000455e-02,1.178357601165771484e-01
5.953520366840000383e-02,2.017796039581298828e-01
2.730284038300000160e-02,2.195783257484436035e-01
1.088238525099999965e+00,9.309566020965576172e-01
1.018934634089999847e+00,8.565644621849060059e-01
9.781044347409999506e-01,9.171253442764282227e-01
9.557328211920000927e-01,8.614248633384704590e-01
8.550587560560000133e-01,7.476602792739868164e-01
8.420838215850000585e-01,7.469233870506286621e-01
7.463583734029999306e-01,7.496271729469299316e-01
7.116629876790000475e-01,7.847057580947875977e-01
6.969658198429999896e-01,7.425402998924255371e-01
6.794398857600000285e-01,4.060456752777099609e-01
6.470239990680000108e-01,6.640856862068176270e-01
6.072696818830000121e-01,5.808882713317871094e-01
4.521550168390000013e-01,5.721551179885864258e-01
1.202071799850000094e-01,2.923284173011779785e-01
-4.185471300840000464e-02,2.667964696884155273e-01
5.747121684440000822e-01,3.489744067192077637e-01
5.734731098120000592e-01,5.198008418083190918e-01
5.254118276279999833e-01,4.070385992527008057e-01
5.139159053849999825e-01,4.159711599349975586e-01
3.579556895709999909e-01,3.782020211219787598e-01
3.392465256589999867e-01,3.511018157005310059e-01
2.867794789359999763e-01,3.583442866802215576e-01
2.864988314540000136e-01,3.123361766338348389e-01
1.650065365810000073e-01,2.662535905838012695e-01
1.358111799730000180e-01,2.949191927909851074e-01
1.036770433070000053e-01,3.532263040542602539e-01
5.725995444090000580e-02,6.197506189346313477e-02
-3.834997723250000400e-03,1.356438696384429932e-01
-3.000337077670000088e-02,1.574609279632568359e-01
-5.427336407829999598e-02,-3.260731697082519531e-03
1.001660781590000049e+00,7.746267318725585938e-01
9.741011988759999962e-01,7.591762542724609375e-01
9.660606485220000206e-01,8.516529798507690430e-01
9.414618967419999818e-01,7.783396244049072266e-01
9.024980031429999938e-01,7.357065081596374512e-01
8.335433177879999489e-01,7.651047706604003906e-01
8.186888470389999117e-01,8.380360603332519531e-01
8.169225720659999412e-01,7.669073939323425293e-01
7.148410397630000634e-01,7.887366414070129395e-01
6.392667022089999485e-01,7.343534231185913086e-01
5.954616395489999991e-01,5.952913761138916016e-01
5.221055998290000666e-01,7.172940969467163086e-01
3.492876916329999970e-01,6.118797063827514648e-01
6.322360818639999325e-01,2.934788465499877930e-01
5.876674575910000309e-01,3.737137019634246826e-01
4.366773082179999932e-01,4.493696391582489014e-01
3.249294948379999881e-01,2.629648447036743164e-01
3.027743807739999848e-01,3.648643493652343750e-01
3.005712980420000013e-01,3.178181052207946777e-01
2.791298304320000145e-01,2.463935911655426025e-01
2.788892754469999846e-01,3.913435339927673340e-01
2.722679995019999799e-01,1.442537605762481689e-01
1.752862529140000181e-01,1.442537605762481689e-01
1.748171706949999960e-01,5.063186883926391602e-01
1.534779389530000204e-01,9.019240736961364746e-02
1.406222796609999937e-01,2.982587218284606934e-01
1.144739528570000026e-01,1.409772932529449463e-01
1.112224513169999957e-01,1.730200052261352539e-01
9.389447394079999953e-02,1.068768203258514404e-01
1.587647862379999719e-02,1.385862827301025391e-01
-2.650530037850000117e-02,7.548570632934570312e-02
9.525113890260000771e-01,7.433516383171081543e-01
6.423472092459999727e-01,5.137560963630676270e-01
6.334051790889999589e-01,3.887977302074432373e-01
5.684783864850000423e-01,2.256516516208648682e-01
5.156783715710000493e-01,3.277468085289001465e-01
3.997581319860000204e-01,3.702687919139862061e-01
3.132224855969999999e-01,3.154236078262329102e-01
2.666590591149999856e-01,3.132414817810058594e-01
2.335246146379999777e-01,1.756861805915832520e-01
1.248559050589999886e-01,1.802715361118316650e-01
8.403372420510001051e-02,1.985887885093688965e-01
6.459086759059999572e-02,1.845653057098388672e-01
1.916606803560000002e-02,1.802715361118316650e-01
8.874033783339999593e-01,3.541239500045776367e-01
7.001818996610000845e-01,3.250918388366699219e-01
4.991135548819999879e-01,3.533617258071899414e-01
4.773792115789999846e-01,3.614943027496337891e-01
4.624146869240000068e-01,3.307131528854370117e-01
4.549554777829999952e-01,4.000349640846252441e-01
4.119121725729999461e-01,3.216977119445800781e-01
4.119121725729999461e-01,2.736624479293823242e-01
3.757186705449999664e-01,2.847303748130798340e-01
3.729382558500000111e-01,3.142888545989990234e-01
3.263186998720000176e-01,1.824861764907836914e-01
3.168368242369999921e-01,2.233737111091613770e-01
3.012949676199999649e-01,2.155536413192749023e-01
2.362148212139999759e-01,2.683306336402893066e-01
2.142000308909999817e-01,3.320556282997131348e-01
1.428073207699999958e-01,2.832707166671752930e-01
8.663973653619999604e-02,1.475332677364349365e-01
