# observed_effect,predicted_effect
7.410862067319999857e-01,8.278280496597290039e-01
9.202317194189999494e-01,9.496316313743591309e-01
9.108385829260000621e-01,8.655091524124145508e-01
9.644529861740001042e-01,6.956021785736083984e-01
9.353200271520000220e-01,9.639979004859924316e-01
9.664854449390000157e-01,9.063918590545654297e-01
7.975015745230000508e-02,1.622153818607330322e-01
9.607850032929999839e-01,9.128869771957397461e-01
1.262537454560000161e-01,6.707331538200378418e-01
8.999004787669999672e-01,8.940218687057495117e-01
9.677845091360000040e-01,9.548107385635375977e-01
5.144908867190000068e-01,7.663886547088623047e-01
8.264037367530000511e-01,6.783400774002075195e-01
5.624015532819999497e-02,2.731417417526245117e-01
9.550595814410000051e-01,9.387923479080200195e-01
8.731079545550001209e-01,8.266730308532714844e-01
1.207026502150000125e-01,1.029266715049743652e-01
9.504999560129999692e-01,9.277924299240112305e-01
3.228046174989999684e-01,7.628788948059082031e-01
1.464333083390000068e-01,8.708998560905456543e-02
1.009678457489999959e+00,9.504244327545166016e-01
8.891581255949999596e-01,7.391473650932312012e-01
8.813072271840000083e-01,8.899104595184326172e-01
9.618436364339999489e-01,9.442248344421386719e-01
8.074298088070001045e-01,7.470569610595703125e-01
-1.987630172379999810e-02,7.222323417663574219e-01
8.185685311729999913e-01,8.676801919937133789e-01
9.388489130210000422e-01,9.254752397537231445e-01
9.302543433269999662e-01,9.312646389007568359e-01
3.476522407440000295e-01,1.677283644676208496e-01
9.307480039319999676e-01,9.196470975875854492e-01
1.002620464699999880e+00,9.243603944778442383e-01
8.098143060720000008e-01,7.176344394683837891e-01
6.574871613009999338e-01,6.524973511695861816e-01
7.514145928829999432e-01,6.062670350074768066e-01
9.090411117779999550e-01,8.336045742034912109e-01
9.502200465809998997e-01,8.266114592552185059e-01
9.441190300120000378e-01,9.064329862594604492e-01
9.788858535050000143e-01,9.404293298721313477e-01
9.532974235089999304e-01,9.323274493217468262e-01
9.545599798309999384e-01,9.197003245353698730e-01
-2.751531670260000048e-02,8.996859192848205566e-01
9.319310587430000847e-01,9.465737342834472656e-01
8.925347881089999991e-01,9.218736886978149414e-01
1.024945737170000148e+00,8.472437858581542969e-01
9.307367668549999529e-01,8.913027048110961914e-01
9.538760555549999909e-01,9.681698083877563477e-01
1.017980568450000067e+00,9.482999444007873535e-01
8.850103278959999820e-01,9.329043626785278320e-01
9.395769171369999784e-01,9.315687417984008789e-01
8.242411785850000117e-01,9.569808244705200195e-01
9.202390753039999538e-01,9.168297648429870605e-01
9.060000887350000420e-01,9.246579408645629883e-01
9.231973878979999881e-01,9.356942176818847656e-01
9.436433936020000024e-01,9.369669556617736816e-01
1.860594402380000012e-01,6.953189969062805176e-01
3.995766333419999844e-02,3.380628824234008789e-01
9.429879341590000630e-01,9.033121466636657715e-01
2.322432885759999899e-01,2.708595395088195801e-01
7.352628948989998747e-01,4.887264370918273926e-01
5.940772078730000016e-01,5.845109224319458008e-01
9.631027470399999846e-02,7.538703083992004395e-02
8.759762935400000616e-01,8.600736260414123535e-01
-1.206825123930000028e-02,2.810717225074768066e-01
9.762279681709999934e-01,9.544867277145385742e-01
8.515580536279999668e-01,6.881294846534729004e-01
9.369460445000000748e-01,9.525350928306579590e-01
9.171727342739999234e-01,8.838350176811218262e-01
9.807770130459999569e-01,7.746729254722595215e-01
9.282032361310000868e-01,9.096530675888061523e-01
9.496637479449999697e-01,9.722169637680053711e-01
9.255929980550000602e-01,9.563572406768798828e-01
8.937614591370000028e-01,9.134966135025024414e-01
5.646193356430000421e-01,6.750001907348632812e-01
8.293974867479999569e-01,8.494120836257934570e-01
8.402559627269999831e-01,8.645102381706237793e-01
8.759431154769999894e-01,8.487974405288696289e-01
5.640710088490000773e-01,7.783317565917968750e-01
9.195265777399999063e-01,9.060181379318237305e-01
-3.501004456859999753e-02,4.843291640281677246e-02
9.044136739480000964e-01,9.337601661682128906e-01
9.589590308840000299e-01,9.515457153320312500e-01
9.034629856250000479e-01,9.500240683555603027e-01
9.331297219390000119e-01,9.178581237792968750e-01
9.525367388959999904e-01,9.146742224693298340e-01
9.011172067249999529e-01,9.300390481948852539e-01
9.008816776620001132e-01,8.818899393081665039e-01
8.823542308239999965e-01,9.025279283523559570e-01
8.199556350059999943e-01,8.297042250633239746e-01
9.131399243319999748e-01,9.285185337066650391e-01
8.322172520550000785e-01,8.950518965721130371e-01
7.483880026080000913e-01,9.241775870323181152e-01
6.463976981139999411e-01,8.721663355827331543e-01
9.334630093490000613e-01,9.186904430389404297e-01
1.017283205720000083e+00,9.054640531539916992e-01
8.709373591410000115e-01,9.275219440460205078e-01
6.038971396869999286e-02,-5.633890628814697266e-03
9.485271995480000495e-02,5.206205844879150391e-01
9.037060576790000299e-01,8.800486326217651367e-01
9.246157565189999650e-01,8.672701120376586914e-01
9.589756998080000150e-01,9.042556881904602051e-01
9.871870570919999421e-01,9.144707918167114258e-01
9.457864158319999603e-01,9.508630037307739258e-01
6.645258093940000776e-01,7.889509201049804688e-01
7.195878731670000139e-01,7.252631187438964844e-01
8.989715145209999925e-01,8.919446468353271484e-01
9.146783010919999901e-01,9.408967494964599609e-01
9.638677143749999621e-01,9.362288117408752441e-01
9.796943989749998805e-01,9.329085350036621094e-01
8.507316503710000699e-01,5.238798856735229492e-01
8.871264698919999470e-01,9.050532579421997070e-01
8.827567090869999911e-01,9.512670636177062988e-01
3.397951504739999962e-01,2.595275044441223145e-01
9.611628200920000475e-01,8.966840505599975586e-01
9.143056719090000284e-01,9.223804473876953125e-01
9.410950683179999388e-01,9.104492068290710449e-01
9.459273491240001164e-01,9.248375892639160156e-01
9.068512147200000761e-01,9.198951721191406250e-01
9.512178142239999801e-01,9.361214637756347656e-01
1.952522971350000025e-01,7.268252968788146973e-01
8.972477487609999969e-01,8.803069591522216797e-01
9.495426362170000800e-01,9.174401760101318359e-01
9.110501707979999919e-01,7.229791283607482910e-01
9.367565309059999734e-01,8.382393121719360352e-01
9.585964904820000188e-01,9.241180419921875000e-01
8.796088191509999765e-01,7.953674197196960449e-01
9.280566615320000601e-01,8.199388980865478516e-01
9.735760536459999726e-01,9.034696221351623535e-01
9.315947875849999171e-01,9.036799669265747070e-01
-8.526583681860000485e-02,-4.273241758346557617e-02
8.293665117239999995e-01,8.293157815933227539e-01
8.952231401369998842e-01,9.123339653015136719e-01
8.743481286210000869e-01,9.167549610137939453e-01
8.447905077750000880e-01,9.150493144989013672e-01
9.336255938629999251e-01,9.092362523078918457e-01
2.061901910069999788e-01,4.760735929012298584e-01
5.203390603679999282e-01,6.704197525978088379e-01
9.128373304610000183e-01,8.822086453437805176e-01
1.629945490499999927e-01,7.782363891601562500e-01
9.753328650049999382e-01,8.689110875129699707e-01
9.167284239159999570e-01,8.887267112731933594e-01
9.208791548620000045e-01,9.338243007659912109e-01
9.366786644960000130e-01,9.378243088722229004e-01
7.346696537419999951e-01,7.953293323516845703e-01
9.189057004780000204e-01,9.343903064727783203e-01
9.195066998790000223e-01,7.677947282791137695e-01
9.286244654840000168e-01,9.613617062568664551e-01
6.628868105849999859e-01,5.871272087097167969e-01
9.836407903059999347e-01,9.587101936340332031e-01
9.451437515719999238e-01,9.096187353134155273e-01
9.635867071489999658e-01,8.723293542861938477e-01
9.256386426250000632e-01,9.296563863754272461e-01
8.804192787240000539e-01,9.006373882293701172e-01
1.101669161949999864e+00,9.323056936264038086e-01
9.023370169519999706e-01,8.510968685150146484e-01
9.406505783059999626e-01,8.573871850967407227e-01
4.841527613520000412e-02,6.093921065330505371e-01
8.992927866279999405e-01,8.961277604103088379e-01
8.783620069890000215e-01,8.872311711311340332e-01
9.058702029299999792e-01,9.154584407806396484e-01
7.306672939360000507e-01,6.574884653091430664e-01
9.202026990659999406e-01,8.951041698455810547e-01
9.179185158710000403e-01,8.860154151916503906e-01
8.711164966730000625e-01,9.064520597457885742e-01
9.518548818850000037e-01,8.951894044876098633e-01
3.768628699639999802e-01,3.587932586669921875e-01
9.350619436279999919e-01,8.925243020057678223e-01
9.007791903550000923e-01,8.887341022491455078e-01
4.267293202290000503e-02,6.280603408813476562e-01
9.236892312639999325e-01,9.050192236900329590e-01
9.328830385889999022e-01,9.348437786102294922e-01
9.207527445780000486e-01,9.197238683700561523e-01
9.638814848240000455e-01,8.874828815460205078e-01
9.409656643500000639e-01,9.288334846496582031e-01
1.040738658390000015e+00,9.137078523635864258e-01
9.555296071780000622e-01,8.836093544960021973e-01
7.290162831370000651e-01,6.987489461898803711e-01
8.517582198019999495e-01,7.867571115493774414e-01
-1.783499569570000109e-01,-1.602561473846435547e-01
9.442840626249999758e-01,8.960053920745849609e-01
7.437786990839999612e-01,8.286632299423217773e-01
8.000982689939999393e-01,8.197356462478637695e-01
9.176725072589999588e-01,9.005349278450012207e-01
5.926471451749999453e-01,8.869848251342773438e-01
9.423501569890000429e-01,8.931357860565185547e-01
9.104256300810000813e-01,9.054501056671142578e-01
8.096096195680000385e-01,8.487020730972290039e-01
6.864471787890000787e-01,7.174277305603027344e-01
7.580372348379998959e-01,9.118539094924926758e-01
7.647462291719999694e-01,8.671437501907348633e-01
9.859247946739999602e-01,9.333881735801696777e-01
9.191294982089999177e-01,9.281715154647827148e-01
8.342080360259999106e-01,8.540211915969848633e-01
9.593163364790000536e-01,9.475461244583129883e-01
-2.831681840490000296e-02,8.891251683235168457e-02
9.743338911130000612e-01,8.527857065200805664e-01
1.025547388959999889e-01,-7.971376180648803711e-02
9.070682137419999735e-01,8.954693078994750977e-01
8.580811075800000021e-01,9.200438857078552246e-01
9.427627546639999467e-01,9.431275129318237305e-01
8.732669079029999892e-01,9.120551943778991699e-01
8.095053158509999403e-01,7.258654236793518066e-01
9.310371104970001088e-01,9.765710830688476562e-01
9.195382842360000364e-01,9.220296144485473633e-01
9.424792082709999574e-01,9.301309585571289062e-01
9.174768175359999667e-01,8.785175085067749023e-01
8.262551636059999316e-01,9.233326315879821777e-01
9.540842059899998784e-01,8.897678852081298828e-01
8.969746430060000497e-01,9.541490077972412109e-01
9.497273041169999042e-01,9.468949437141418457e-01
9.175248092009999912e-01,9.680744409561157227e-01
9.790734778330000276e-01,9.248577356338500977e-01
9.499364910809999785e-01,8.813222050666809082e-01
9.166353845960000246e-01,9.318366050720214844e-01
3.128516662820000072e-01,5.702563524246215820e-01
9.273127874140000282e-01,8.962614536285400391e-01
8.892248186769999840e-01,9.294432997703552246e-01
9.374750886920000248e-01,8.484792709350585938e-01
9.560138868559999725e-01,9.344069957733154297e-01
8.547636324130000185e-01,9.208841323852539062e-01
8.036961635789999780e-01,8.734581470489501953e-01
8.265367495340000259e-01,9.046450853347778320e-01
8.933880434509999802e-01,9.194505810737609863e-01
9.836368759980000931e-01,9.362907409667968750e-01
9.403392649990000018e-01,9.024180173873901367e-01
9.603041718150000516e-01,8.923169374465942383e-01
9.741659575409999938e-01,9.470252990722656250e-01
9.353808794040000540e-01,9.137785434722900391e-01
8.566251846210000132e-01,8.734192848205566406e-01
8.882535645079999709e-01,6.932300329208374023e-01
8.598169614970000429e-01,8.565306663513183594e-01
4.170335012789999629e-01,4.991452395915985107e-01
1.796016528959999692e-02,1.309245824813842773e-03
9.731448837060000523e-01,9.469103217124938965e-01
9.331092347439999823e-01,9.418401718139648438e-01
9.381318206159999784e-01,9.179716110229492188e-01
9.566184487080000576e-01,9.054951667785644531e-01
7.278388423100000670e-01,8.329725265502929688e-01
9.468917598780000056e-01,9.487476348876953125e-01
9.145782171770000524e-01,8.886672258377075195e-01
5.823807065880000078e-01,7.011845111846923828e-01
7.837831999919999681e-01,8.694576621055603027e-01
9.468045017780000183e-01,9.617023468017578125e-01
9.140780633580000147e-01,9.205703735351562500e-01
9.962130301940000376e-02,2.303907573223114014e-01
9.544587020860000326e-01,8.890241384506225586e-01
9.351800749190000150e-01,9.541246891021728516e-01
9.226553862540001205e-01,8.738702535629272461e-01
9.219682489010000426e-01,9.274728298187255859e-01
9.718943402019999400e-01,9.450993537902832031e-01
8.060758375030000478e-01,9.082379341125488281e-01
8.697277064089999898e-01,8.906429409980773926e-01
9.706967441680001141e-01,9.806232452392578125e-01
8.373096240399999779e-01,7.083137035369873047e-01
8.023576847540000445e-01,6.320464611053466797e-01
1.046988207529999881e+00,9.751466512680053711e-01
1.389509128599999976e-02,1.309245824813842773e-03
9.143395627940000825e-01,9.266079664230346680e-01
4.844069595440000237e-02,1.626952886581420898e-01
9.219736890279999209e-01,9.329954385757446289e-01
9.563560683869999357e-01,9.296079277992248535e-01
6.671489254430000571e-02,4.393149018287658691e-01
9.819830768340001015e-01,9.484255313873291016e-01
8.692951845100000963e-01,7.190231680870056152e-01
9.494369970980000017e-01,8.803651332855224609e-01
9.731185606479999528e-01,9.398708343505859375e-01
9.272565540119999117e-01,9.594355821609497070e-01
9.365262383050000361e-01,9.026947021484375000e-01
1.062466389589999949e-01,5.944585800170898438e-02
8.840627375730000237e-01,8.709594011306762695e-01
9.876633641009999742e-01,9.469423294067382812e-01
9.465963107770000162e-01,9.318801164627075195e-01
7.836075454309999744e-01,7.511792182922363281e-01
9.580543770720000296e-01,9.184781312942504883e-01
9.189946657049999912e-01,9.253512620925903320e-01
9.037060576790000299e-01,8.971924781799316406e-01
8.498911364000000246e-01,7.124332189559936523e-01
9.085595674789999077e-01,9.326665401458740234e-01
9.211331030289999777e-01,9.432035684585571289e-01
9.070682137419999735e-01,8.606438636779785156e-01
8.990445377200000088e-02,1.593537926673889160e-01
9.117256380830000007e-01,9.294860363006591797e-01
1.000367702770000200e+00,9.363585710525512695e-01
9.470565449490000454e-01,9.194649457931518555e-01
1.051647824150000021e+00,8.756566047668457031e-01
9.085199665729999374e-01,9.293334484100341797e-01
9.975386732680000534e-01,9.617305994033813477e-01
1.057618724760000101e-01,2.529717683792114258e-01
9.332782271989999989e-01,9.293240308761596680e-01
-3.775043834440000579e-02,-5.001622438430786133e-02
9.292344086810000459e-01,8.923231363296508789e-01
7.298018949680000755e-01,8.306410908699035645e-01
9.764417557709998974e-01,9.370655417442321777e-01
9.085537332719999526e-01,9.032542109489440918e-01
7.998173991989999676e-01,8.322262167930603027e-01
9.636434828250000084e-01,9.345811605453491211e-01
8.964976049619999277e-01,8.753485679626464844e-01
9.239418581029998911e-01,8.649307489395141602e-01
9.398468992290001101e-01,9.290598630905151367e-01
9.313195119050000637e-01,8.522890210151672363e-01
1.289451557440000062e-01,8.623245358467102051e-02
9.124519185130000043e-01,9.162082672119140625e-01
8.855812522010000354e-01,9.253712296485900879e-01
9.389009506290000306e-01,9.681284427642822266e-01
9.181296210780001132e-01,9.091895818710327148e-01
-2.628506914919999729e-02,6.500028371810913086e-01
5.225985771309999972e-01,5.564981102943420410e-01
1.001442482429999892e+00,9.168207645416259766e-01
9.663239540790000692e-01,9.396167993545532227e-01
8.726395308040000298e-01,9.294215440750122070e-01
4.861388925299999775e-01,5.879036188125610352e-01
1.138345737120000090e+00,7.706095576286315918e-01
8.752270455280000139e-01,9.610415697097778320e-01
9.036601605990000063e-01,8.442629575729370117e-01
9.540008812399999316e-01,1.010858297348022461e+00
1.026360732110000118e+00,9.481961727142333984e-01
9.129018561020000311e-01,8.839712142944335938e-01
8.942575860539999644e-01,5.895134210586547852e-01
9.277613068109999972e-01,9.081651568412780762e-01
8.964138877879999079e-01,9.263272285461425781e-01
7.435279822089999602e-01,8.587247133255004883e-01
9.086820642829999128e-01,9.243886470794677734e-01
3.933893182079999939e-01,6.899088025093078613e-01
9.920490834919999390e-01,9.514823555946350098e-01
8.068576476209999848e-01,8.608616590499877930e-01
9.554703064089999920e-01,9.151562452316284180e-01
9.084848909639999803e-01,8.907984495162963867e-01
9.397537108869999933e-01,9.362816810607910156e-01
8.823338818880001044e-01,8.931685090065002441e-01
9.486344033959999145e-01,9.184237718582153320e-01
9.609881896430000348e-01,9.759671688079833984e-01
9.775616658769999967e-01,9.073515534400939941e-01
9.406527623049999454e-01,9.534007310867309570e-01
9.376443535259999518e-01,9.580576419830322266e-01
9.422530270180000667e-01,8.836696147918701172e-01
2.745551745550000033e-01,3.115819394588470459e-01
6.259293987380000202e-01,7.100542187690734863e-01
9.258202224609999309e-01,8.966515660285949707e-01
9.374010670460000139e-01,9.393004179000854492e-01
8.851236772409999398e-01,8.492879867553710938e-01
2.249521726010000056e-01,5.843033194541931152e-01
9.358886383050000202e-01,9.367681741714477539e-01
9.669018360490000408e-01,9.277222156524658203e-01
9.441086920340000521e-01,8.095413446426391602e-01
9.145462768230000483e-01,9.151653051376342773e-01
9.525790776649999403e-01,8.459992408752441406e-01
8.889546527910000551e-01,9.167820215225219727e-01
8.959291519369999568e-01,9.289804697036743164e-01
9.542907229790000834e-01,9.513443708419799805e-01
9.179231363770000707e-01,9.144967794418334961e-01
8.954375163740000421e-01,8.400628566741943359e-01
9.540166311959999978e-01,8.777434229850769043e-01
9.838426652639999936e-01,8.872613310813903809e-01
9.589829778710000641e-01,9.296877384185791016e-01
9.625749413850001046e-01,9.066075086593627930e-01
9.126276898070000421e-01,9.068304300308227539e-01
9.280149387200000710e-01,9.102209806442260742e-01
9.217935472530000007e-01,7.300526499748229980e-01
9.079725248029999474e-01,9.120838046073913574e-01
7.214896281629999963e-01,7.804594039916992188e-01
9.590047011200000249e-01,8.707894086837768555e-01
9.391067208529999544e-01,9.034829139709472656e-01
8.976366461640000738e-01,9.128088951110839844e-01
8.549081132539999572e-01,8.848426342010498047e-01
9.433131743880001086e-01,9.591285586357116699e-01
9.112121675040000257e-01,9.150556325912475586e-01
7.539614668600000957e-01,6.924020648002624512e-01
9.786221021840000311e-01,9.260383844375610352e-01
9.692463731000000582e-01,9.094297289848327637e-01
9.361303078980000025e-01,9.363403320312500000e-01
8.692634362289999306e-01,8.013249635696411133e-01
8.960880241509999733e-01,8.838480114936828613e-01
9.233105799420000537e-01,9.194208383560180664e-01
8.987367421570000570e-01,6.726388931274414062e-01
9.396993063140000046e-01,9.324827194213867188e-01
9.176279108089999692e-01,9.570570588111877441e-01
9.336369617479999272e-01,9.256798624992370605e-01
-2.617575746900000291e-02,5.410343408584594727e-02
9.515861184610000523e-01,9.462180137634277344e-01
1.905329931179999825e-01,3.525563478469848633e-01
9.363208613330000762e-01,9.413056969642639160e-01
8.154225437490000283e-01,5.992148518562316895e-01
9.573687349060000518e-01,9.204754233360290527e-01
1.110748075900000117e-02,6.061631441116333008e-01
9.236019590899999798e-01,8.211640119552612305e-01
8.754929253790000310e-01,8.709748983383178711e-01
7.257221199569999226e-02,4.890368282794952393e-01
9.411148733239999009e-01,9.007842540740966797e-01
9.719197194540000195e-01,9.279736280441284180e-01
1.406818051769999911e-01,-1.086544990539550781e-02
8.928088658180000081e-01,8.847034573554992676e-01
9.015740779700001095e-01,9.178414344787597656e-01
9.028806586640000242e-01,9.040970802307128906e-01
8.678948111079999306e-01,8.959060907363891602e-01
9.845739726989999330e-01,9.195345640182495117e-01
5.853868701039999234e-01,9.256347417831420898e-01
8.748840559670000294e-01,9.470800161361694336e-01
8.904125055840000913e-01,9.069938659667968750e-01
9.262423368390000356e-01,9.253268241882324219e-01
9.078976893319999908e-01,9.469899535179138184e-01
7.109748181389999866e-01,6.346431970596313477e-01
8.355612431790000461e-01,7.977541685104370117e-01
7.869651670899998619e-01,7.050981521606445312e-01
9.273472470659999134e-01,8.910216689109802246e-01
8.563960585300000039e-01,9.012801647186279297e-01
9.233340773790000844e-01,9.111318588256835938e-01
1.074133091470000245e+00,9.175680279731750488e-01
3.008232990899999959e-01,5.018257498741149902e-01
